ID	log2fc	sterr	pval	padj	method
bd9660e690bf715bc67ed8c2dc53a353	0	0	1	NA	DESeq2
c8997a38ccca73ebf4b0d963b824250b	-0.356	0.556	0.524	NA	DESeq2
7bdce14a3afc7b3bd6c377bcb434f626	0.246	0.484	0.609	NA	DESeq2
4320d5555ee85ed3874c63ec9613379d	-0.107	0.546	0.844	0.995	DESeq2
7a1bdc86e3995e2e3d52c2940011f279	-0.546	0.501	0.275	0.995	DESeq2
d4e9c18d5283240c84ca1221f81acb0e	0.194	0.483	0.688	0.995	DESeq2
0f40009420c37ba69deb7c602f49c990	0.174	0.381	0.671	NA	DESeq2
adc4f1b6fbe98c7dfab02b05500e938b	0.411	0.400	0.304	0.995	DESeq2
bcff03ceb20d8172087a9ddcd86275b4	-0.039	0.416	0.932	NA	DESeq2
e1336908bac99d2c0346ebde4fafb9db	-0.125	0.518	0.809	NA	DESeq2
35063d5a8b75df89fa4a988d54d7dac6	1.035	0.365	0.005	0.211	DESeq2
41351322aa2e5c1884c4c7c95dbaac95	0.208	0.373	0.214	NA	DESeq2
62791b2fe72908947ab9b2392e44d212	0.537	0.450	0.233	0.995	DESeq2
8627988b9ea7889fa6c977f7bfa8dd27	0.061	0.464	0.896	NA	DESeq2
fd9edb5abe3ab9800b38d886ba002e1b	0.098	0.528	0.853	0.995	DESeq2
3960961749ec12802dfd63adf5f3a84c	0.204	0.497	0.684	NA	DESeq2
14cd946e068fe0c845bad0ba1bf7cbf9	-0.178	0.369	0.941	NA	DESeq2
738d07c79a96de3050ec431c2ada58ef	-0.085	0.369	0.817	NA	DESeq2
e1350a4357d1b6e75df8b84425589d06	-0.075	0.551	0.892	0.995	DESeq2
feadada6572f974c6f247a2d2e7a3ab5	-0.167	0.483	0.729	NA	DESeq2
bf2cac930a34874c6db4cbba008dd7fe	1.015	0.461	0.028	0.654	DESeq2
f8bc1bd291a3db9f1eabf34577efbfb7	-0.138	0.369	0.718	NA	DESeq2
c344a59c709d5e3a335d434225330eed	0.278	0.512	0.573	NA	DESeq2
6b54552f7c9c0098e73a2f19a3ab3517	0.479	0.454	0.291	NA	DESeq2
2cd926d5bb857bf063154f153008c556	0.401	0.522	0.442	0.995	DESeq2
70432b35d1065ed802d5d1640a25244e	0	0	1	NA	DESeq2
432a5c3e267da1447c539bf2cad59474	0.325	0.543	0.569	NA	DESeq2
53266d68c348a1a7d7687eca4fd8d647	0.199	0.462	0.680	NA	DESeq2
d70666b9c434e7cfb88407690a3dcc82	-0.103	0.372	0.819	NA	DESeq2
07bb7b31566787ca615c71b5a879d3fd	0.183	0.499	0.713	0.995	DESeq2
bbd433e2699103338d98dd11efd9334d	0.049	0.552	0.929	NA	DESeq2
2ebbba48df62ea6837dde9ee9d295ff6	-0.056	0.436	0.893	NA	DESeq2
ef2f20b6a0820f0292a08759f5b79ba1	-0.406	0.535	0.457	NA	DESeq2
dbba8de1a7b5e9bb0b431d783e91a6ba	-0.012	0.369	0.972	NA	DESeq2
b5b49a69905a4c797bf5d98eca55855c	-0.315	0.484	0.515	0.995	DESeq2
b41ab1eb0f708bda59822d7ff38217fe	-0.243	0.414	0.557	NA	DESeq2
37696737a97619a0e3ba9564fbcc0877	0.011	0.369	0.975	NA	DESeq2
afe55bb1dce37af1313fab1fed6cfde4	-0.674	0.505	0.149	NA	DESeq2
5d024d5bc98cdb6f2eaca1c0d4ff78d1	0.418	0.373	0.652	NA	DESeq2
97038e4ecd0eed57f15ac59979de5b2b	-0.542	0.473	0.232	NA	DESeq2
83845a3f1b9d19dbc01cc4696527c6ac	0.143	0.540	0.792	NA	DESeq2
b46d3ecfcd16ac4edefeaa324ea33d5e	-0.079	0.544	0.885	0.995	DESeq2
1f7fc700f3ed6960ed867512cc5a9a28	1.265	0.485	0.009	0.318	DESeq2
f0b89e7da9aa111b8252905ba0c078ae	-0.020	0.372	0.585	NA	DESeq2
3bfe801406c8885129d3ff7c01733f75	-0.314	0.369	0.845	NA	DESeq2
e0db7fd81e127bc3ef831934b6b3ce03	-0.084	0.286	0.767	0.995	DESeq2
8f347c3ac1d88c7ae3cb5fc7c434642e	-0.090	0.359	0.803	0.995	DESeq2
6cd351bfb03cee8306840757cfbc60fc	-0.015	0.369	0.964	NA	DESeq2
b698c6ceabf5e7700d1a7f78ed1d36d3	0.706	0.517	0.012	NA	DESeq2
58145f79a5d599c30b8647a0b494e420	0.251	0.550	0.647	NA	DESeq2
3fe026007ebb9b6eb138320e0b66e204	-0.290	0.231	0.208	0.995	DESeq2
cb3a1472d87a84e9f8e6ae2f41bff582	-0.682	0.556	0.218	NA	DESeq2
c1b3cf51ea174811dddd401369698fe2	-0.471	0.550	0.379	NA	DESeq2
f2158b6b556f5e854c8acbb4089ee6de	-0.365	0.551	0.508	NA	DESeq2
4f00f71e79edf118ef3d605c643a5ccd	0.006	0.371	0.888	NA	DESeq2
855f64b88a9db8709a4738533599dacf	-0.285	0.370	0.757	NA	DESeq2
77193eb78f0c57022928b8e93343e189	-0.324	0.554	0.561	NA	DESeq2
5c641eb6ee388675896f5cbe29476638	0.313	0.552	0.569	0.995	DESeq2
c662be52a3d082e0e2b539fdd40a266c	-0.674	0.542	0.201	0.995	DESeq2
5b3aaed88a0e9b8436cae56f581e8b9e	0.271	0.448	0.545	0.995	DESeq2
66a976fe155dd7493a081f00f00155a3	-0.100	0.369	0.766	NA	DESeq2
292d0b081a9a2b58a7d6263c8458d6ee	-0.134	0.369	0.776	NA	DESeq2
67d67dbe3f3e5b99e55ac7360179a37f	-0.091	0.554	0.870	0.995	DESeq2
0457e773290e8b0dadab8663ec827076	0.241	0.540	0.635	NA	DESeq2
60a8a97be1962e4820cf3567c50b24d9	-0.405	0.364	0.265	NA	DESeq2
8e3bb44300ec31c8ada42110eb78ec73	-0.432	0.372	0.465	NA	DESeq2
3015b97fbadff670d63716e1225d5d77	0.281	0.371	0.817	NA	DESeq2
eb88466e3eaf1987dea74d3fedd43b1f	-0.677	0.527	0.194	NA	DESeq2
74124cdef5b60d22ec05d76c98829147	-0.058	0.556	0.917	NA	DESeq2
cedf3eba94d5324fcf2c513d9d5ea65e	-0.110	0.369	0.758	NA	DESeq2
982840ddb909ed9edeb40dacba471b01	-0.012	0.510	0.981	NA	DESeq2
8ff87a3c033862a98cec868811fcd732	-0.027	0.370	0.724	NA	DESeq2
c6624111632c780728cbfac4dc29812e	-0.004	0.310	0.990	0.996	DESeq2
7a2b37cd3c4d3fcbb31d0b7c4781cc10	-0.030	0.441	0.948	NA	DESeq2
a2a2bec3bf41d2ef7c6608a2608cd428	-0.086	0.391	0.685	NA	DESeq2
6407438a36f3a85e12e37bbb13000f5d	-0.418	0.375	0.302	NA	DESeq2
0e97041851765ce2d70df51b38f4c0df	0.043	0.488	0.367	NA	DESeq2
a489a403221ae54ca92526f3d8582d47	-0.419	0.448	0.350	0.995	DESeq2
bf3f60b25d0fdfc073cb97d09e409402	-1.023	0.532	0.054	NA	DESeq2
0010d390be5267792a73b559d36719b9	0.000	0.556	1.000	NA	DESeq2
c011280fcf1f7e843ad412e87bcaf88d	0.053	0.311	0.866	0.995	DESeq2
e24e4e26b8ea201efeafeb8e508aacde	-0.037	0.556	0.948	NA	DESeq2
7ad5ed2521b0b22cc9eada709994bd29	-0.210	0.430	0.254	NA	DESeq2
5f55c5f79c2d6c8648355001b8dab4c4	0.046	0.548	0.934	NA	DESeq2
5a2433818e90f7a4730919b6f5371ab8	-0.125	0.369	0.941	NA	DESeq2
9b0dc4966b0c3fa341f814b3879b8aa1	0.427	0.449	0.323	NA	DESeq2
22f77510f469d150e464dafae9ae4a29	0.416	0.534	0.429	NA	DESeq2
8bbf25f27d4f8f0a2d9935e6b9fcc927	0.372	0.339	0.273	0.995	DESeq2
d7873710cecec136e4a4ef69f2965d1f	-0.362	0.377	0.337	0.995	DESeq2
5b31719980f55981d37b028b5f517c7c	-0.437	0.501	0.369	NA	DESeq2
8eb0a8ab47af6e973a71196fddd08f3f	-0.468	0.488	0.308	NA	DESeq2
1b51cdf76b7901bbd8452ee88cfe57bd	0.029	0.527	0.956	NA	DESeq2
d81e5a7b906274c6cd11451b7e1fc616	0.190	0.531	0.721	0.995	DESeq2
02585dd90531388b3ce8444fa38351fa	0.065	0.549	0.906	NA	DESeq2
cdcfd64110a59ed3f3b16498b49a3ed6	-0.289	0.374	0.365	0.995	DESeq2
a78b0d0b4e8cdcc92684aee0130a900a	0.241	0.446	0.584	NA	DESeq2
2405ff9594d4041aa4ad3d6bcc10b81e	-0.203	0.549	0.711	NA	DESeq2
1d7a3000bb1e46173cdee5ab7da7bcb0	-0.367	0.484	0.449	NA	DESeq2
b5667ddf1481791de95fed113cea1197	-0.382	0.513	0.457	0.995	DESeq2
e07e42f3c64fddf1de56544ced5de0f5	-0.070	0.151	0.641	0.995	DESeq2
6dfc79c7aa27a64119ff07f73fa74124	0.100	0.369	0.786	NA	DESeq2
b3d7868c41b2a046a18a2b5659205a43	-0.160	0.484	0.741	NA	DESeq2
4819c02bdc58245e7213f969bc575f7f	-0.016	0.485	0.974	0.996	DESeq2
564458c10e8b73cac4371adabb33e868	-0.036	0.556	0.948	NA	DESeq2
4d329e88b1e047fcf1ee78d4de63349e	-0.449	0.553	0.414	NA	DESeq2
eee8f68cb88e26a447314ebd0ebec840	0.551	0.511	0.280	0.995	DESeq2
e008427782852fd1ece71713bbbe4b4d	-0.169	0.372	0.964	NA	DESeq2
8d12245790b769b19a1e62bacd59e11e	-0.358	0.556	0.519	NA	DESeq2
f6ba6ee000700afc8537f721d1acd943	0	0	1	NA	DESeq2
b29de74506c8ffdc73c16fcdd7019ed8	0.583	0.514	0.238	NA	DESeq2
8497dbde832d10034802308ca707af6f	-0.030	0.390	0.939	0.995	DESeq2
72c1105be97af9644f1aef8330b342f2	0.035	0.539	0.948	0.995	DESeq2
931006cad75d33a0ae47dd558a8325e9	-0.301	0.519	0.558	NA	DESeq2
a10eed10a7cc2c3f02272e9388ffccc1	-0.028	0.482	0.954	NA	DESeq2
53df71a1ad91402b2047de2a0221939d	-0.086	0.372	0.542	NA	DESeq2
2ba45d76f03a2f491ce60fef63c351bd	-0.356	0.393	0.401	NA	DESeq2
ad7ec4cde0ca6ec8619c6bba6b211ebd	-0.084	0.482	0.861	NA	DESeq2
1d1c2174d21483786ef37d2a8a554b0b	0.448	0.552	0.415	NA	DESeq2
08565909cf3d8eee44d2c54672a9cf11	-0.029	0.372	0.503	NA	DESeq2
53f3532bbe5e744c76a7ef7104124409	-0.155	0.264	0.558	0.995	DESeq2
31fdf7c6ed3f159b15f636ade400edf6	-0.725	0.548	0.183	NA	DESeq2
5b8d04576c10f4f0a76ab0e1ade13a19	0.169	0.533	0.754	NA	DESeq2
932d31c995e7591a756ad9348e101b4b	0.442	0.514	0.393	NA	DESeq2
b304fd3e3d4533a43dbce68750d50347	0.520	0.543	0.317	NA	DESeq2
18b3f53415414dcfa33d395fd736fd91	-0.683	0.533	0.186	NA	DESeq2
8db1d1ba4f8c50154d1feb3a11ec2408	-0.239	0.533	0.653	NA	DESeq2
3e94d7dd19584d610ef029843ab43c6f	-0.325	0.331	0.326	0.995	DESeq2
8f3104b644c51e25408e47f9abd97e0e	-0.054	0.538	0.920	0.995	DESeq2
00608a56499c76b2ce7bd30041785c6c	0.130	0.372	0.915	NA	DESeq2
01b3c870a41c651cb4c94e393aef37e5	-0.205	0.421	0.646	NA	DESeq2
b12ad14d556f029cc6fa07788729f9e2	0.308	0.369	0.838	NA	DESeq2
795bccf375b91f03ea362c00d500c034	-0.825	0.544	0.129	NA	DESeq2
6aba2750634636ac4900d476a52f11d9	-0.524	0.556	0.343	NA	DESeq2
f2416885b56617b380be47ff0707d0e4	0.088	0.556	0.874	NA	DESeq2
991cc2b24c48c13a15dfd21e1521e218	0.296	0.555	0.592	0.995	DESeq2
3de7c832613e1d93ca14ddfce2b63f69	-0.424	0.352	0.229	0.995	DESeq2
726b9ccbcd2fcbe34360dfc93fbf6497	-0.939	0.543	0.786	NA	DESeq2
e166c829a95f089f2f70b559e8438af0	-0.161	0.539	0.765	NA	DESeq2
7c92fcda8dfb7057ce399930cd33bdbe	0.017	0.538	0.975	NA	DESeq2
663ff5326aaa5b5f6b07db45f49795f6	-0.352	0.550	0.523	NA	DESeq2
5b16de4f952539d537d6aeb9f131fd45	-0.135	0.369	0.703	NA	DESeq2
721409f4a011b50001e00f7266032566	0.124	0.369	0.732	NA	DESeq2
589a4f68ae2b28575d8aee2977c42f7c	-0.302	0.481	0.568	NA	DESeq2
d90a28581d38e7892fb5be04e7840b5d	-0.303	0.420	0.487	NA	DESeq2
2f80ef85435ff5bce9cccb1ee62e44c7	0.060	0.546	0.913	0.995	DESeq2
6dde54afd4d7f7390dd1873cf26db6c7	-0.462	0.370	0.212	0.995	DESeq2
b4ac8ea25ea07ce53b88c517c9d7ec15	0	0	1	NA	DESeq2
ed3c25ea1f11ef6b62b2d7975cf6399d	0.445	0.556	0.422	NA	DESeq2
16ebf88245bdf17ce75fcf93bf0cbe66	0.527	0.471	0.229	NA	DESeq2
16c6b4101c0c27fabd2c686ec9b5c81c	0.112	0.369	0.759	NA	DESeq2
1c18300a848431b32f76d26f19eed1eb	-0.122	0.369	0.729	NA	DESeq2
6530b76ea0f044522c539fc3fb92d2a0	-0.015	0.372	0.838	NA	DESeq2
b3a6e00cc458d82ee853bfaa295cdf8c	0.240	0.488	0.622	0.995	DESeq2
b75c497a5536a842ec7472c215fedd82	-0.182	0.494	0.713	NA	DESeq2
51cebbac1992efd933d30e4462c406d1	0.514	0.407	0.206	0.995	DESeq2
a2d1d4817bda02590e58d53c6193d93a	-0.062	0.369	0.860	NA	DESeq2
9463657f9961c6a209f100a79bffeea8	-0.038	0.387	0.901	NA	DESeq2
cbaa8159d1fbd5dfcc3b3e4de83d450f	-0.084	0.464	0.859	NA	DESeq2
c0dd19f3317a808d2747dbfad7d2ca77	-0.355	0.519	0.488	NA	DESeq2
632a649ee3ec0d62998ecd034d9496b6	0.270	0.450	0.541	NA	DESeq2
f973af70a89c9176024b3bff92ac26be	-0.135	0.494	0.783	NA	DESeq2
ab5df38b929b7bdcdf96f1f1199f24cf	-0.394	0.541	0.466	NA	DESeq2
0bf523eeb3b0a9dd503377a64c45fef1	0.472	0.466	0.311	0.995	DESeq2
34b9990f1dae44b55d17eab9f785280a	-0.110	0.369	0.758	NA	DESeq2
b159e1f88f9a8f2abae6242a1329f811	-0.201	0.268	0.453	0.995	DESeq2
b9409cc61b67613443c4dd60b3185585	0.155	0.425	0.716	NA	DESeq2
d6625dc0df93b176abbf8f600a4c8955	0.396	0.550	0.465	NA	DESeq2
4c357d14c9f04e746eea2bc3ca2a98a9	0.065	0.407	0.884	NA	DESeq2
4f1bea05a139ba2a0d41a679c2ca129f	0.149	0.519	0.774	NA	DESeq2
b6ac0c07fd108d8475a9b76ba2d585fa	-0.619	0.538	0.225	NA	DESeq2
89bf4e6d9372e9bc62621c7c558392eb	-0.268	0.532	0.614	0.995	DESeq2
1a410a463c3757a17b5e6af0c09659b9	0.115	0.539	0.832	NA	DESeq2
5d90a6c60e8488a12b8736149174feb3	-0.600	0.345	0.082	0.938	DESeq2
e24c32583128e39194a44aa170badaf8	-0.314	0.551	0.566	NA	DESeq2
f3cdcefbe92527f88b25195a387bc4e0	-0.178	0.546	0.747	NA	DESeq2
7af7950d17b5549e5f57f744e7ce3fd5	-0.060	0.369	0.872	NA	DESeq2
a4c52773598e78bd8057647d87d57c33	-0.029	0.515	0.954	NA	DESeq2
a024483e0fd31c5267f64a23a44ee9d3	-0.091	0.556	0.869	0.995	DESeq2
adb3028e3fdc083fa22ee9cb2260399f	0	0	1	NA	DESeq2
7ad7ecf5fd31341fd13acca95e452cc2	0.327	0.553	0.554	0.995	DESeq2
cb80e891c483cf50bf946691c59afeb0	-0.060	0.369	0.872	NA	DESeq2
02b24fb2ae46250c3766e155296219ee	-0.124	0.376	0.439	NA	DESeq2
030f1798c8290d97886abfd137b0eb3f	0.357	0.512	0.486	NA	DESeq2
ef1f35fe1d4885187c7cbd1dca4c7792	0.103	0.372	0.511	NA	DESeq2
d400d5bd5205f1b9422b2d0c466d7823	0.012	0.379	0.975	0.996	DESeq2
f33ff3e39c3b9f97a3f56c49d3cc5796	-0.181	0.539	0.740	NA	DESeq2
a874ba7a00aef671adf73a7fe9f7ed15	0.028	0.462	0.954	NA	DESeq2
dbfecccc54361ed56b95644d6e08ce43	-0.323	0.370	0.757	NA	DESeq2
795c0b3717fab82c739af80088a0f636	0.408	0.500	0.403	NA	DESeq2
571a06fa430dd08f9682f7505dbcd395	0.136	0.445	0.889	NA	DESeq2
fe7ea2688adf99ce72a6ed253d38476c	0.252	0.437	0.564	0.995	DESeq2
0cde04d9ab78bb1c1e5c7497cc9a819f	0.428	0.535	0.423	0.995	DESeq2
435d677fd5e467356b8e787d6cd1e859	-0.478	0.556	0.388	NA	DESeq2
61746f7e528054cbf5569d58816798fc	0.015	0.423	0.971	NA	DESeq2
261c539e5585cc71eee2182b1bfc07df	-0.655	0.541	0.225	0.995	DESeq2
6cd77dae97d5c358f429d4b0f5bdda7e	0	0	1	NA	DESeq2
215b4d89c2d68b0add37c72420959108	-0.058	0.402	0.886	0.995	DESeq2
d0d15a51b07a2604ccee17e2c32a4148	-0.213	0.466	0.649	NA	DESeq2
5913990f2ae9760ed16929c5e05c2376	-0.433	0.364	0.233	0.995	DESeq2
faa05d74b07520d516026e0bb436c8b9	-0.008	0.443	0.985	NA	DESeq2
e92efff225df41d5290aa6ade5420429	0.350	0.413	0.396	0.995	DESeq2
baa3dffc6f223628c0467f5efaeae831	-0.680	0.537	0.152	NA	DESeq2
a5a00a5dfcb501650e534180c20d2a55	-0.089	0.555	0.872	NA	DESeq2
1fb28618b66bf34587e8cdd5d8eec143	-0.449	0.555	0.418	NA	DESeq2
9cb2ac696617d3498208e2a7d18cc9e8	0.287	0.371	0.636	NA	DESeq2
f4d190691989011e2f38dfcf23eec2e6	-0.409	0.526	0.430	NA	DESeq2
5e29fef40e12c1d9ba234ad1dcfc97ab	-0.043	0.482	0.736	NA	DESeq2
a7cdacfc2e6783f8077eb28e22ca8791	-0.288	0.556	0.605	NA	DESeq2
f515735cae623b3f8458ce5a493aa0f9	-0.466	0.514	0.353	NA	DESeq2
de5921a61a15dfff4ebdad7386f1b7b5	0.025	0.542	0.963	0.995	DESeq2
47c7e6b5bd2b88fb00c4187a8d0ccba2	-0.199	0.407	0.624	0.995	DESeq2
077a9c38bccebb16ad9f41b8db7424d4	-0.240	0.519	0.642	NA	DESeq2
293d7a13de8edf124055e47637c51c55	-0.561	0.556	0.311	NA	DESeq2
70e6334efc8ef255d795d0604ed0e79f	-0.018	0.520	0.973	NA	DESeq2
d9fc77cfabd73f0f14b92ee5c04500bb	0.265	0.422	0.530	0.995	DESeq2
f9e09fe58a7ae5273b510b64eaa50a76	0.110	0.556	0.843	NA	DESeq2
860316c7bf0951c78ea68d86876bef42	-0.360	0.547	0.508	0.995	DESeq2
507c45250ea0420923b403ee525ba5e8	0.104	0.521	0.843	NA	DESeq2
6da943412f98289f2c99e1d26cb8888e	-0.372	0.370	0.685	NA	DESeq2
376a6f14c11062067b335f4c57d3da89	-0.458	0.435	0.252	NA	DESeq2
c06ecdd4c9ebcf594a1339104d361c44	0.123	0.373	0.235	NA	DESeq2
25cda43f3a21e18644ef4b9c0db46def	-0.095	0.532	0.858	NA	DESeq2
798d4ab1490a87bd46fe2056528d4751	-0.177	0.556	0.760	NA	DESeq2
2073f17aeec721e298ac2398db91293b	-0.271	0.548	0.620	NA	DESeq2
5afb6ca42a818d950035f1e9834f837e	-0.148	0.369	0.863	NA	DESeq2
ac7c56c192880ab6f507af73663c0734	-0.682	0.540	0.206	NA	DESeq2
0e3d915bcc8a716632eac92d8cb185b3	-0.012	0.539	0.983	NA	DESeq2
64f086671b08b866029d65bb269b8708	0.164	0.532	0.758	NA	DESeq2
b965e3519d9f2f2f262c601b3cf3d90d	-0.074	0.552	0.893	NA	DESeq2
73594c44f2dcb5bbcf25a98b5c6b4531	-0.047	0.369	0.899	NA	DESeq2
ae6b5ec3992de7c5a3aebfcaa489db89	0.028	0.555	0.960	NA	DESeq2
0e947f217e572f058bb4c5b94d7415c7	-0.028	0.372	0.855	NA	DESeq2
62adb7ec1d01a3e64c3d401c8b9b930c	0.121	0.546	0.824	NA	DESeq2
cfb1c0bb5989b25a977cd1b4ad66b273	-0.390	0.553	0.143	0.995	DESeq2
3df18ba02ce2d2ebaea7483a763bdb52	-0.106	0.512	0.828	NA	DESeq2
a04fae27d8934ed5a0754e2c698c9787	-0.517	0.523	0.324	NA	DESeq2
ef0059416ddffa0c63ca6dbcf95904a1	-0.422	0.513	0.404	NA	DESeq2
3245a4ea63464aa8f6fbf9d4f5c1531e	-0.924	0.515	0.072	NA	DESeq2
ce2e01fef51534210821f4a5bb7fe25f	-0.321	0.517	0.534	NA	DESeq2
25bd72ec7a5124f5f47bf3cf193857b5	1.507	0.543	0.003	NA	DESeq2
a0917cb6f871cda25a8af4779dcafe23	0	0	1	NA	DESeq2
c67ae10f4d819578db38f990bb9b73d2	-0.296	0.553	0.593	0.995	DESeq2
6276160d64a1ae6be00d138c67b6c5c7	0.199	0.522	0.702	0.995	DESeq2
113c044dbb4780678af48f6e66877bdf	-0.148	0.530	0.781	NA	DESeq2
d95c989f271f4177d68d3272803d1177	0.213	0.497	0.665	NA	DESeq2
b5579ff569cb1fec4c2f9be8b3608d2c	-0.634	0.550	0.253	NA	DESeq2
edc2a2e0a1a3cba2bd04fb9490c1c452	-0.384	0.500	0.450	NA	DESeq2
5bf1484706e7084ab869bdae9a7cc984	0.611	0.546	0.262	0.995	DESeq2
e85ffd2d6b9fbc2f0091fa28d1fcbb9c	-0.882	0.368	0.017	0.443	DESeq2
7379acd5ea70366d6c8a4563dffe2e68	-0.070	0.417	0.872	NA	DESeq2
ca7bdb1e19d64941583eb9d36e06c1cf	-0.231	0.513	0.655	NA	DESeq2
d447d028b18d1cc76eb821db3428cd93	-0.252	0.549	0.645	NA	DESeq2
76cd93c2046efde97fe450fb0fb7a1cd	0.338	0.370	0.653	NA	DESeq2
d0493a3fd6acf34119757696bd8c16f0	0.281	0.468	0.546	NA	DESeq2
fa3f31bf76046ae75733014c68899b74	-0.032	0.539	0.953	NA	DESeq2
fac78b69091fa1cfb04d326bc1abcfa3	0.086	0.386	0.831	NA	DESeq2
0f229a24c9c772d533214801e34cf802	0.340	0.523	0.515	NA	DESeq2
3bdb104c11d2fd93b9e060b4b98848a0	0.037	0.496	0.940	NA	DESeq2
32578b2731941077780063453c44bb4a	-0.411	0.322	0.202	0.995	DESeq2
3a93385c2f6627a4a1d23f3a25205c68	0.370	0.555	0.504	0.995	DESeq2
42f61a43deb97ccfae541e1d17fea269	0.139	0.389	0.751	NA	DESeq2
0b0f63d628fe3d62d49ac8373a374604	-0.085	0.369	0.817	NA	DESeq2
e7fdd95a6d0de94ef00757b3e0291d05	0.051	0.482	0.917	NA	DESeq2
08fa6072229e1b7e7655733b2ab6080f	0.320	0.554	0.562	NA	DESeq2
d8c7d13385ad2433f0e8c320734115f9	-0.431	0.372	0.368	NA	DESeq2
d8d1ac1ca145447b3dcb07e67c7bf40a	-0.208	0.370	0.870	NA	DESeq2
a99625709edcf6a3dcd87d250c4076eb	-0.374	0.411	0.363	0.995	DESeq2
7fe3487b3fbe94a67fe3cdb7935ac936	-0.008	0.466	0.538	NA	DESeq2
c7b0d38c414a4685d61355a0bf569e4e	0.067	0.481	0.891	NA	DESeq2
a6c9464ec76a935462e8d6a0b5130313	-0.199	0.551	0.718	NA	DESeq2
2585b2fda21a88490c161eadc6a22c28	-0.114	0.549	0.836	NA	DESeq2
c7bfc60b45408d3148d27642adf5857e	0.014	0.369	0.970	NA	DESeq2
a303e60cbb1e09456d2145dee0a22fe7	0.320	0.556	0.565	NA	DESeq2
e448a00e602f04f9fab7594211d75919	0.121	0.445	0.787	0.995	DESeq2
c4fa6717d7810fa6776ce256b0a25231	0.035	0.484	0.489	NA	DESeq2
2907316211ede8c513cce3876cad493f	-0.014	0.370	0.589	NA	DESeq2
ab737461d8502aa39cb96c6cefeb4c90	-0.350	0.370	0.788	NA	DESeq2
75467ad465339dc27273245ae1945dfd	-0.431	0.372	0.456	NA	DESeq2
cdcb9eb64d07a51e59f858360df4c6e7	-0.588	0.554	0.284	0.995	DESeq2
8c040ebf8212e392bd392f1c03276ba5	0	0	1	NA	DESeq2
e6a5298d822fa8ae3d72e198c305fffa	-0.022	0.482	0.965	NA	DESeq2
2ab2490fc32b0d71590f27aa3a76e055	-0.161	0.369	0.678	NA	DESeq2
a889981116008a282865dd97b4073ff3	-0.283	0.480	0.555	NA	DESeq2
342e1cacfa8ee066c2c1c6730e259437	-0.649	0.491	0.413	0.995	DESeq2
1046cf4a7ec5fa530c47acc5270d2c05	0.437	0.529	0.408	NA	DESeq2
fa20a544cf4eaa696640722a82895a5c	-0.040	0.421	0.959	NA	DESeq2
97524f59a2bd8fb90ec4b7e7356b352a	-0.527	0.476	0.227	NA	DESeq2
458789400c82e9d4647c9a5ca003bd41	0.038	0.518	0.873	NA	DESeq2
1e8462e3021d6544917e46f3a07ae9dd	0.441	0.545	0.419	NA	DESeq2
5b7a54a932d2c67685b47796ef59e83b	-0.251	0.544	0.644	0.995	DESeq2
d8ac9bdf2e5b9f28be2993c719b4f5e5	-0.017	0.538	0.975	NA	DESeq2
6e17cd6bf12165e5058a9cd1dca283b5	-0.114	0.418	0.752	NA	DESeq2
cd99b495266fb7b66e1799040da14100	-0.118	0.369	0.838	NA	DESeq2
6b7cea549d41a75428d8ec3c06b226ba	-0.245	0.260	0.345	0.995	DESeq2
7d6ec115b0e12bbba566b2a30b652228	-0.013	0.529	0.980	NA	DESeq2
f4cb1cc452e670db544cc596875d1166	0.006	0.550	0.991	NA	DESeq2
b9efcaecbb4b87d241d7bab0ce6ae280	0.287	0.370	0.700	NA	DESeq2
ec7cdfc72d257a4263227b739f85ef61	-0.024	0.369	0.949	NA	DESeq2
27ce6aa4da47196b38b8d76ce4daf0f4	0.005	0.371	0.670	NA	DESeq2
d62d58ae488a4632f6c72b7384540ded	-0.146	0.514	0.776	0.995	DESeq2
83078edef29bddc2346ad2d7b136ab04	-0.269	0.440	0.514	NA	DESeq2
997109915fd4c7e8c10d3557adc5c4e5	-0.103	0.400	0.799	NA	DESeq2
cf22b1765ff68c08b52a3e071614a9e5	-0.086	0.387	0.824	NA	DESeq2
9d153fd17e27ed142c84e8825794cc70	-0.110	0.369	0.758	NA	DESeq2
40c1baac92c7397ec2a850e039d546bd	-0.063	0.175	0.719	0.995	DESeq2
f84102e00a6fd5793943514da976d716	0.332	0.421	0.712	NA	DESeq2
7e0b2816b2ef0029bc8cfb4464528ff0	0.192	0.541	0.723	NA	DESeq2
12eafc8c40103fa75b033f1adaa62c70	-0.255	0.501	0.611	0.995	DESeq2
ff674e9aa768ddbdb2b6ace968554a5d	0.482	0.549	0.379	NA	DESeq2
35895d40ca045064728482f3111bb2e0	0.446	0.414	0.282	0.995	DESeq2
0276904974425c5705aa4be22a1c63a7	0	0	1	NA	DESeq2
68082e18341ce96f2492ff186d31bbc8	0.189	0.386	0.679	NA	DESeq2
cb5a55fd45bae540a22f8e3bc173343f	-0.215	0.372	0.856	NA	DESeq2
8101bbc3e718554fefb9bbfc380326ab	0.136	0.369	0.705	NA	DESeq2
4dc3e05590f373682c8a1efc82811d31	-0.310	0.385	0.474	NA	DESeq2
565fda5e09476720bfc9d36850bc8907	-0.154	0.529	0.772	NA	DESeq2
674c601c149bf684ade2b1ff4b96d7fa	-0.107	0.419	0.799	0.995	DESeq2
