ID	meandiff	sterr	pval	qval	struczero	method
ed3a5fe69ac39c2857a7d294bd8ccc7e	NA	NA	NA	NA	NA	ANCOM
bfd675142e623353df7037f29b99368b	NA	NA	NA	NA	NA	ANCOM
fbc033f374a0d3a7052efc1b797500cc	NA	NA	NA	NA	NA	ANCOM
03f423866ad59b900123736e46681c98	NA	NA	NA	NA	NA	ANCOM
fe666bcbd22d00047945d7dbc8897cb9	NA	NA	NA	NA	NA	ANCOM
e915ff8f373b77ef2cd39c9357791a5d	NA	NA	NA	NA	NA	ANCOM
078a32008f31489f6d04bceb40abcbd0	NA	NA	NA	NA	NA	ANCOM
d81c784e8a24e738fd7df5723f9d1e47	NA	NA	NA	NA	NA	ANCOM
89266dcf0da4ee3596482ff5b66e4512	NA	NA	NA	NA	NA	ANCOM
c4b7560430ec74c3ecce00388affc61c	NA	NA	NA	NA	NA	ANCOM
2192defefc1a01c6cac85bfefdb4a807	NA	NA	NA	NA	NA	ANCOM
e8173313bced88ba28254f9187b13956	NA	NA	NA	NA	NA	ANCOM
5933541ddb4bc594df757f888d1a32c4	NA	NA	NA	NA	NA	ANCOM
a7091b2fb2bbf1774d560192a3ee83c8	NA	NA	NA	NA	NA	ANCOM
42e0b99ed19fd580c06a2394b5f1c1d3	NA	NA	NA	NA	NA	ANCOM
3552e211ab00ff29dadaa62292cb0586	NA	NA	NA	NA	NA	ANCOM
c249c24fb80a92c9bc69a6762beff22e	NA	NA	NA	NA	NA	ANCOM
abba44b52db61e038da03b820b3faa9c	NA	NA	NA	NA	NA	ANCOM
6077cec999cefa13b40c4a45034d889a	NA	NA	NA	NA	NA	ANCOM
7fa0ba7e73df8136dfffa2f65ecf7b8e	NA	NA	NA	NA	NA	ANCOM
137d71b9b8d0aea7ef8cad4fdaff5d2a	NA	NA	NA	NA	NA	ANCOM
0b3a1697f63954fffb01a13612509022	NA	NA	NA	NA	NA	ANCOM
0947660d6cc61a40db029181330e3cee	NA	NA	NA	NA	NA	ANCOM
2c487eb9aacf9e33f8186a8cf7a62b79	NA	NA	NA	NA	NA	ANCOM
63a7cfae673962d70a43e4ace998686d	NA	NA	NA	NA	NA	ANCOM
6fc977e78cc7a6570fef573d5304b38f	NA	NA	NA	NA	NA	ANCOM
66368583690798c2e3ff126f09228d8d	NA	NA	NA	NA	NA	ANCOM
903c32cb119e381fae4cef56cd403243	NA	NA	NA	NA	NA	ANCOM
69d869036ac001eae17437a07dc23b7b	NA	NA	NA	NA	NA	ANCOM
4ccf9ca733dae8bdcddbac2c146b2826	NA	NA	NA	NA	NA	ANCOM
9c25bdedcb1e561e4c647860717fee4c	NA	NA	NA	NA	NA	ANCOM
222a915249aeda02cf2b41b47fe62ea1	NA	NA	NA	NA	NA	ANCOM
60216299bdcd2fea69a7c492ab474d0b	NA	NA	NA	NA	NA	ANCOM
b9d5fd2c72143e6adf05c7e1b090f226	NA	NA	NA	NA	NA	ANCOM
2dc11016e0efc73f3d0b817a1ed632a1	NA	NA	NA	NA	NA	ANCOM
4fdbf2510745c630db8e86fc1a356747	NA	NA	NA	NA	NA	ANCOM
4ebe2cc25d55ca61ba8661c78b0e4813	NA	NA	NA	NA	NA	ANCOM
73e1f8ad976d588bcfb1a36a1bd7a485	NA	NA	NA	NA	NA	ANCOM
05a9525759e6882c8bfa01029b336524	NA	NA	NA	NA	NA	ANCOM
3259b089f0b77954fc455a2cd675edc5	NA	NA	NA	NA	NA	ANCOM
d9545bbd9e3a60df23e69b9c12aead5a	NA	NA	NA	NA	NA	ANCOM
ac5ec38b7c55d53e9333ff12f4fd8a06	NA	NA	NA	NA	NA	ANCOM
8efffbae180340697c979222d81f1b3e	NA	NA	NA	NA	NA	ANCOM
f4e00103617787a31ef0c9e8b2c4890b	NA	NA	NA	NA	NA	ANCOM
c5f84ce3cce82521d1afd1a858796357	NA	NA	NA	NA	NA	ANCOM
ce4597108befaf77d315a9762db8f8f1	NA	NA	NA	NA	NA	ANCOM
2a07965d3ca40965f4eeea29372e8056	NA	NA	NA	NA	NA	ANCOM
6414f87858ee02c0b00dc7af64325d3a	NA	NA	NA	NA	NA	ANCOM
0191c4275cb0e64769aa172c6db55c07	NA	NA	NA	NA	NA	ANCOM
8a3de5238aac1b562b2ccb247e976c88	NA	NA	NA	NA	NA	ANCOM
d7958fa719f85d0024292b9621a8d69e	NA	NA	NA	NA	NA	ANCOM
62f31a2812eab63805a834bdb7e0928b	NA	NA	NA	NA	NA	ANCOM
72d09415764be38cdc024bb1cf54c8e9	NA	NA	NA	NA	NA	ANCOM
f4ae2d04d55a4972917425171de9c226	NA	NA	NA	NA	NA	ANCOM
17b120c1afd47e5df0e931dcd0e9d377	NA	NA	NA	NA	NA	ANCOM
