"","taxon","mean;difference (Infected - Healthy)","se (Infected - Healthy)","W","p;val","q;val","diff;abn"
"54d60292089b18bef42f2827b9b47b5c","54d60292089b18bef42f2827b9b47b5c"," 0;0506606322","0;24350675"," 0;2080461129","0;83519296210","0;99933274","FALSE"
"4263d8c75275d2d23dd5863129f2a317","4263d8c75275d2d23dd5863129f2a317"," 0;0487623140","0;21837699"," 0;2232941906","0;82330654835","0;99933274","FALSE"
"df25e08efec64fdffd8a5937db6e7016","df25e08efec64fdffd8a5937db6e7016","-0;3190155322","0;36551516","-0;8727833138","0;38278119629","0;99933274","FALSE"
"bd7708ea098ca95f13ed85fa6653f548","bd7708ea098ca95f13ed85fa6653f548"," 0;0617642801","0;22325313"," 0;2766558363","0;78204438617","0;99933274","FALSE"
"f34d606ba4846337949b09d27df19ad2","f34d606ba4846337949b09d27df19ad2"," 0;2494246300","0;22379714"," 1;1145121248","0;26505954579","0;99933274","FALSE"
"1ed9a209b367fd8ef3ea6a16869fb522","1ed9a209b367fd8ef3ea6a16869fb522","-0;1717956680","0;24375710","-0;7047822105","0;48094578094","0;99933274","FALSE"
"566e22f1997363f75206243267421078","566e22f1997363f75206243267421078","-0;1145715572","0;34984329","-0;3274939368","0;74329432810","0;99933274","FALSE"
"9c9c3ae63b62a460e5540854276817a2","9c9c3ae63b62a460e5540854276817a2","-0;1369330978","0;25197841","-0;5434318602","0;58683249439","0;99933274","FALSE"
"89f4555874c1c8448806c58e85b5626e","89f4555874c1c8448806c58e85b5626e","-0;0738497687","0;38752685","-0;1905668420","0;84886497028","0;99933274","FALSE"
"af43e4e2dedb301ca5163f13d85e965d","af43e4e2dedb301ca5163f13d85e965d"," 0;1037307791","0;28343665"," 0;3659751757","0;71438359937","0;99933274","FALSE"
"520d823d6dab52809722d4018de0ddca","520d823d6dab52809722d4018de0ddca"," 0;1861818301","0;47113345"," 0;3951785454","0;69271112508","0;99933274","FALSE"
"a2b8bcd5162592297ed984655c5ae58b","a2b8bcd5162592297ed984655c5ae58b","-0;0035498805","0;29665460","-0;0119663759","0;99045244130","0;99933274","FALSE"
"157a0bc003e9df7829f35bd01e666143","157a0bc003e9df7829f35bd01e666143","-0;0878807186","0;26426179","-0;3325517463","0;73947267284","0;99933274","FALSE"
"30b6f32f00fcad957a09afa53b5d9c08","30b6f32f00fcad957a09afa53b5d9c08"," 0;4260045071","0;28275227"," 1;5066351317","0;13190420716","0;99933274","FALSE"
"f71e3ac155445dc51e3a7c3cc44709a0","f71e3ac155445dc51e3a7c3cc44709a0","-0;1192990689","0;20883628","-0;5712564472","0;56782581984","0;99933274","FALSE"
"8b0fafad2af16153774df8076fab79bc","8b0fafad2af16153774df8076fab79bc"," 0;0980893865","0;29894433"," 0;3281192455","0;74282150304","0;99933274","FALSE"
"5292228b79febd5acb1a7caac5f72731","5292228b79febd5acb1a7caac5f72731","-0;3926450723","0;39759475","-0;9875509598","0;32337261371","0;99933274","FALSE"
"832a2524b48db66e0b03f8270948d018","832a2524b48db66e0b03f8270948d018","-0;0068283152","0;30921199","-0;0220829571","0;98238178141","0;99933274","FALSE"
"9e02fa6561abc635e886d564de7717be","9e02fa6561abc635e886d564de7717be","-0;0748432780","0;17893362","-0;4182739905","0;67574680386","0;99933274","FALSE"
"33a6ec92b2fb27bcbe4d1f461d794aa7","33a6ec92b2fb27bcbe4d1f461d794aa7","-0;5013471030","0;26671568","-1;8797061192","0;06014814116","0;91998836","FALSE"
"d6d6b7a6fd5053332cfb3c9bbedd0153","d6d6b7a6fd5053332cfb3c9bbedd0153"," 0;0635102391","0;23191976"," 0;2738457485","0;78420316471","0;99933274","FALSE"
"d12e705ff9658422ec4d78e0ed45e1e9","d12e705ff9658422ec4d78e0ed45e1e9","-0;2408008402","0;19912673","-1;2092843583","0;22655361806","0;99933274","FALSE"
"a22f3b2af9547a6b06f16c93b5383087","a22f3b2af9547a6b06f16c93b5383087","-0;0175720250","0;45882640","-0;0382977635","0;96945027392","0;99933274","FALSE"
"79351d6dc0481c7c1a5ec3002c5bb30b","79351d6dc0481c7c1a5ec3002c5bb30b","-0;1261624957","0;28449121","-0;4434671147","0;65742790046","0;99933274","FALSE"
"4416c2c19656c30421e46ba37639afa4","4416c2c19656c30421e46ba37639afa4"," 0;1769969002","0;26909514"," 0;6577484190","0;51069980394","0;99933274","FALSE"
"e17c38f6148e6f0ae8ccf0b3efcee2c7","e17c38f6148e6f0ae8ccf0b3efcee2c7"," 0;0244080388","0;52851628"," 0;0461821890","0;96316503848","0;99933274","FALSE"
"e45b8f8109d2510bd86f8e20c113f271","e45b8f8109d2510bd86f8e20c113f271"," 0;2357094028","0;37053686"," 0;6361294414","0;52469205746","0;99933274","FALSE"
"fef66d1a6c82c3be8bbea683b2af00a0","fef66d1a6c82c3be8bbea683b2af00a0"," 0;1635249259","0;41146815"," 0;3974181907","0;69105910345","0;99933274","FALSE"
"c007f1fd4845b295287af75d04830d3d","c007f1fd4845b295287af75d04830d3d","-0;2929974019","0;37540794","-0;7804773808","0;43510993637","0;99933274","FALSE"
"a91d418ab139f6607b986f6a6588c2e7","a91d418ab139f6607b986f6a6588c2e7"," 0;2276908318","0;29113088"," 0;7820909770","0;43416110912","0;99933274","FALSE"
"2c622d6bc2c837dbdc04330bb1db4031","2c622d6bc2c837dbdc04330bb1db4031"," 0;3767011457","0;32978576"," 1;1422602011","0;25334587901","0;99933274","FALSE"
"d556e58a61be40656918b959a7fedb0d","d556e58a61be40656918b959a7fedb0d"," 0;0546256970","0;26983529"," 0;2024408924","0;83957206261","0;99933274","FALSE"
"9f4024103fda014267fc5570fb5b3444","9f4024103fda014267fc5570fb5b3444"," 0;0753288712","0;16740088"," 0;4499908903","0;65271700918","0;99933274","FALSE"
"30b462368a8e758d9712462a6b36cd35","30b462368a8e758d9712462a6b36cd35"," 0;0450840092","0;27351289"," 0;1648332168","0;86907525839","0;99933274","FALSE"
"aed65798f59ea3e8b3c23a4aafdb398a","aed65798f59ea3e8b3c23a4aafdb398a"," 0;1096734384","0;33222752"," 0;3301154534","0;74131272700","0;99933274","FALSE"
"807727c0db24db0d86bf834420b34b8a","807727c0db24db0d86bf834420b34b8a","-0;3225232798","0;32325992","-0;9977212085","0;31841456603","0;99933274","FALSE"
"b53f3c5684c839ab7b734be6079a1eca","b53f3c5684c839ab7b734be6079a1eca","-0;0745415261","0;23234030","-0;3208290824","0;74833991892","0;99933274","FALSE"
"30623b496185c5d2734aab12ab609f24","30623b496185c5d2734aab12ab609f24"," 0;1203458896","0;29984294"," 0;4013630862","0;68815282284","0;99933274","FALSE"
"5c200f64fcab7b74cf4b83f033f8c570","5c200f64fcab7b74cf4b83f033f8c570"," 0;0820923244","0;24972158"," 0;3287354048","0;74235569111","0;99933274","FALSE"
"92029bdf9673ca396f605686df3c91a3","92029bdf9673ca396f605686df3c91a3","-0;8966805114","0;34931299","-2;5669829773","0;01025876484","0;47202983","FALSE"
"496ac0f204f3a2e87a9749fc9e313a5f","496ac0f204f3a2e87a9749fc9e313a5f"," 0;2093861566","0;44442547"," 0;4711389675","0;63754149947","0;99933274","FALSE"
"3edd6baef0d7f57d8d5168718b77161b","3edd6baef0d7f57d8d5168718b77161b","-0;5993272317","0;40129523","-1;4934820689","0;13531104452","0;99933274","FALSE"
"ad6e641762d7c464b8346bdfbbd59f6b","ad6e641762d7c464b8346bdfbbd59f6b","-0;1831070148","0;35805724","-0;5113903363","0;60907776030","0;99933274","FALSE"
"35cf7900898adde1b2dd43ee55a1d998","35cf7900898adde1b2dd43ee55a1d998"," 0;7121452848","0;19523315"," 3;6476658479","0;00026463349","0;08219075","FALSE"
"3ac9819daa199544f7d5933cfafac9aa","3ac9819daa199544f7d5933cfafac9aa","-0;0995149715","0;32733426","-0;3040163684","0;76111542085","0;99933274","FALSE"
"bd1dc55f015c97286c0a2a6722cf0deb","bd1dc55f015c97286c0a2a6722cf0deb"," 0;2136879455","0;20500259"," 1;0423670357","0;29724154356","0;99933274","FALSE"
"50235877ef1e1f29f86ff9f5116c64b3","50235877ef1e1f29f86ff9f5116c64b3","-0;0853786170","0;30436367","-0;2805151419","0;77908231008","0;99933274","FALSE"
"441c5f27025f034d78bf322a4cbb38ad","441c5f27025f034d78bf322a4cbb38ad","-0;3151431634","0;46518325","-0;6774602574","0;49811397760","0;99933274","FALSE"
"7d1e6eb5a37c8b8fe591d5188402a21a","7d1e6eb5a37c8b8fe591d5188402a21a","-0;1774308822","0;51044550","-0;3476000536","0;72814056600","0;99933274","FALSE"
"1b51d74030ae9693afe211d0eb94f2ab","1b51d74030ae9693afe211d0eb94f2ab"," 0;0619653073","0;47508419"," 0;1304301594","0;89622610664","0;99933274","FALSE"
"4eed24b394451dc3aa0091fb930bd763","4eed24b394451dc3aa0091fb930bd763","-0;2419413362","0;29006383","-0;8340968730","0;40422639708","0;99933274","FALSE"
"d5da15f31e2635130579313b4d733c7d","d5da15f31e2635130579313b4d733c7d"," 0;1705856196","0;38060474"," 0;4481962523","0;65401156723","0;99933274","FALSE"
"c7b464a3ec12b70a836aba7a5a00d0ad","c7b464a3ec12b70a836aba7a5a00d0ad"," 0;1189352262","0;31132010"," 0;3820351670","0;70243527999","0;99933274","FALSE"
"67317eae38c940c81c19dfeee8a2640a","67317eae38c940c81c19dfeee8a2640a","-0;6022073798","0;30496652","-1;9746671974","0;04830592780","0;89221658","FALSE"
"d085cf284c9f7bb0c987b418bf3790d9","d085cf284c9f7bb0c987b418bf3790d9"," 0;6448550509","0;33015183"," 1;9532075554","0;05079500618","0;89498330","FALSE"
"e93e69a4b3221fad1df568b0633e21e9","e93e69a4b3221fad1df568b0633e21e9"," 0;2364947151","0;27185196"," 0;8699393497","0;38433354978","0;99933274","FALSE"
"684991f850f15c71841499c31f9bf317","684991f850f15c71841499c31f9bf317","-0;0428382899","0;27022102","-0;1585305582","0;87403874315","0;99933274","FALSE"
"2de0bb5316c5eb9301d94e1a730fef29","2de0bb5316c5eb9301d94e1a730fef29","-0;3350172468","0;36924984","-0;9072915128","0;36425266117","0;99933274","FALSE"
"aadc56f0af23e1200e9c17a5c7d14477","aadc56f0af23e1200e9c17a5c7d14477"," 0;0941031658","0;28503269"," 0;3301486825","0;74128762020","0;99933274","FALSE"
"e6ceb9c7dcfdefce4d930288d9d165b9","e6ceb9c7dcfdefce4d930288d9d165b9"," 0;1951348878","0;23314784"," 0;8369577353","0;40261632543","0;99933274","FALSE"
"0cc9d6799693b6d57a35a36f9d8b04a8","0cc9d6799693b6d57a35a36f9d8b04a8","-0;2011497903","0;21604891","-0;9310382101","0;35183379923","0;99933274","FALSE"
"ec1868ba401e82509bdcbe531d0a1449","ec1868ba401e82509bdcbe531d0a1449","-0;1245529680","0;37020344","-0;3364446545","0;73653558063","0;99933274","FALSE"
"ae38a577008fc3ac3eeb8371770cd1b0","ae38a577008fc3ac3eeb8371770cd1b0"," 0;1471440876","0;22960900"," 0;6408463322","0;52162252709","0;99933274","FALSE"
"2d14b64e8b1e2af2563c09a6f829ae9e","2d14b64e8b1e2af2563c09a6f829ae9e","-0;1228173275","0;23731718","-0;5175239561","0;60479045033","0;99933274","FALSE"
"6d342b9336b7fe9831ba78fd1a84b399","6d342b9336b7fe9831ba78fd1a84b399"," 0;3673092941","0;14495229"," 2;5340013341","0;01127683024","0;49452972","FALSE"
"ddc3c29393cfa6012280a13753f450bc","ddc3c29393cfa6012280a13753f450bc","-0;2386856293","0;47306064","-0;5045560905","0;61387065684","0;99933274","FALSE"
"770c8f9686a4a2b0adeb38ed1d251a6b","770c8f9686a4a2b0adeb38ed1d251a6b","-0;2120014692","0;24955263","-0;8495260942","0;39558861659","0;99933274","FALSE"
"9166d17e8c1c76d5285ed26a3ea62418","9166d17e8c1c76d5285ed26a3ea62418"," 0;4286056547","0;30163508"," 1;4209409866","0;15533391625","0;99933274","FALSE"
"bde1e0a1f05c4502be099064f00018b9","bde1e0a1f05c4502be099064f00018b9"," 0;0909662342","0;28872442"," 0;3150624898","0;75271420799","0;99933274","FALSE"
"00087f2618e5da649e1d3b783adf4dd1","00087f2618e5da649e1d3b783adf4dd1"," 0;1043635801","0;16420496"," 0;6355689871","0;52505738861","0;99933274","FALSE"
"4275d52aa7fa3ef66ec1cd01e726219c","4275d52aa7fa3ef66ec1cd01e726219c"," 0;0099517059","0;30256947"," 0;0328906481","0;97376179053","0;99933274","FALSE"
"8307d0bb9739747e962227d2fec9b6c1","8307d0bb9739747e962227d2fec9b6c1","-0;2782768915","0;35435456","-0;7853063546","0;43227397093","0;99933274","FALSE"
"ed1b2654f3ecb1bba82a236889ef04e5","ed1b2654f3ecb1bba82a236889ef04e5"," 0;1975785352","0;35062783"," 0;5634992959","0;57309493942","0;99933274","FALSE"
"5004760eaff47482cdfc264deed24304","5004760eaff47482cdfc264deed24304","-0;1698625683","0;32785537","-0;5181021314","0;60438701323","0;99933274","FALSE"
"d407d1b7c8fb9f21d4cef353ba0368ff","d407d1b7c8fb9f21d4cef353ba0368ff"," 1;3081832090","0;54184920"," 2;4142938992","0;01576573960","0;55601135","FALSE"
"9a2e63b35afe382c19a6dab7c8f0c768","9a2e63b35afe382c19a6dab7c8f0c768"," 0;1463329049","0;31884453"," 0;4589475181","0;64627185430","0;99933274","FALSE"
"472d174ec957aa5446cf89d67965c4dc","472d174ec957aa5446cf89d67965c4dc","-0;0434418825","0;45089555","-0;0963457790","0;92324595381","0;99933274","FALSE"
"2457b2abc8f984072a39a53ed6de1b76","2457b2abc8f984072a39a53ed6de1b76","-0;1551683063","0;27208299","-0;5702977188","0;56847578783","0;99933274","FALSE"
"0c0b857ebb6ce253f30799f1c959b227","0c0b857ebb6ce253f30799f1c959b227"," 0;2802326271","0;25490053"," 1;0993803441","0;27160220067","0;99933274","FALSE"
"531173e5042abc231ed3d122d96d195b","531173e5042abc231ed3d122d96d195b"," 0;0154717013","0;31716742"," 0;0487808655","0;96109393112","0;99933274","FALSE"
"ca92d3e8fe6892959ad171176cf2c8f0","ca92d3e8fe6892959ad171176cf2c8f0"," 0;0855896699","0;22564953"," 0;3793035591","0;70446245702","0;99933274","FALSE"
"535cef94d1b4789938481fb2b61b9142","535cef94d1b4789938481fb2b61b9142","-0;3174793783","0;28987962","-1;0952111000","0;27342416385","0;99933274","FALSE"
"3a4e076293ff3460e2e071ea8f5b8f8c","3a4e076293ff3460e2e071ea8f5b8f8c","-0;1072433554","0;34362827","-0;3120911862","0;75497122462","0;99933274","FALSE"
"f26325909c734ce6bceeb44ae0b3c90c","f26325909c734ce6bceeb44ae0b3c90c","-0;2420622504","0;18491501","-1;3090459461","0;19051878756","0;99933274","FALSE"
"1a8214fa075e963a52df20b30bfc9a43","1a8214fa075e963a52df20b30bfc9a43","-0;4815351252","0;36526033","-1;3183340316","0;18739185344","0;99933274","FALSE"
"a6b78a7dfc20d23390d3bbc6f807a493","a6b78a7dfc20d23390d3bbc6f807a493"," 0;6347364683","0;43066306"," 1;4738586363","0;14051965676","0;99933274","FALSE"
"caf8d206716c723d98e9977bdd391c3b","caf8d206716c723d98e9977bdd391c3b"," 0;0828011047","0;43359337"," 0;1909648765","0;84855311121","0;99933274","FALSE"
"deaa91c3bc17834eaf58517f4ed950d3","deaa91c3bc17834eaf58517f4ed950d3"," 0;2509734154","0;29309990"," 0;8562726111","0;39184700721","0;99933274","FALSE"
"97e0df1ac5678a7e183d57c4a90e9a4e","97e0df1ac5678a7e183d57c4a90e9a4e","-0;2126936243","0;40308668","-0;5276622439","0;59773378304","0;99933274","FALSE"
"b2d285280c09d072a7b8648517cb0050","b2d285280c09d072a7b8648517cb0050"," 0;2436376019","0;43569595"," 0;5591918034","0;57603082652","0;99933274","FALSE"
"6f4ed10434868c71d72c7511884ccfc2","6f4ed10434868c71d72c7511884ccfc2"," 0;1639391163","0;29877100"," 0;5487116054","0;58320338051","0;99933274","FALSE"
"5320722c257bb5b7e0bf3bd9c0d2cd53","5320722c257bb5b7e0bf3bd9c0d2cd53"," 0;2186848696","0;35812111"," 0;6106450077","0;54143461958","0;99933274","FALSE"
"2384478f1232c3a9ff47132669d3c1b1","2384478f1232c3a9ff47132669d3c1b1","-0;1809079796","0;37865195","-0;4777685095","0;63281497671","0;99933274","FALSE"
"c220ba00ef5be7470f45fdefda038534","c220ba00ef5be7470f45fdefda038534"," 0;4137034697","0;38165004"," 1;0839864443","0;27837080927","0;99933274","FALSE"
"8c7d1532784116f50a1a30692e683143","8c7d1532784116f50a1a30692e683143"," 0;1205499673","0;19397314"," 0;6214776347","0;53428540549","0;99933274","FALSE"
"5d5ce7a3409ffba705c46ca21f8db5db","5d5ce7a3409ffba705c46ca21f8db5db","-0;1028344755","0;27223944","-0;3777354120","0;70562715844","0;99933274","FALSE"
"368236f72938685b95150b1285c038ac","368236f72938685b95150b1285c038ac","-0;1129897047","0;36825352","-0;3068258663","0;75897591880","0;99933274","FALSE"
"78eb181db9a3ff2aa9b6262725f30692","78eb181db9a3ff2aa9b6262725f30692","-0;1238060562","0;46591939","-0;2657241994","0;79045162478","0;99933274","FALSE"
"b4b7f8881b36637712f164cf578e010f","b4b7f8881b36637712f164cf578e010f","-0;0354763530","0;26435774","-0;1341982749","0;89324578997","0;99933274","FALSE"
"4e39516b22d6eef55f4ced2f5b2393c1","4e39516b22d6eef55f4ced2f5b2393c1","-0;2450524108","0;33228057","-0;7374864331","0;46082659059","0;99933274","FALSE"
"983320583ab23c4f8e4561ef33848707","983320583ab23c4f8e4561ef33848707"," 0;2510709771","0;20616934"," 1;2177900808","0;22330375469","0;99933274","FALSE"
"0252ecb31d1ae6a0ddfa5cb734879bc9","0252ecb31d1ae6a0ddfa5cb734879bc9"," 0;3468753969","0;29739540"," 1;1663778021","0;24346172933","0;99933274","FALSE"
"7ac2516b1c09d0f6f0fe040866b6b894","7ac2516b1c09d0f6f0fe040866b6b894"," 0;0763235061","0;39927837"," 0;1911536188","0;84840524033","0;99933274","FALSE"
"e607e573d3b270fae8b399170cefa793","e607e573d3b270fae8b399170cefa793"," 0;1342147880","0;32968584"," 0;4070990329","0;68393525366","0;99933274","FALSE"
"7872ad82ea1fc63cfcc4d9b46a99ee55","7872ad82ea1fc63cfcc4d9b46a99ee55"," 0;3598299143","0;32020226"," 1;1237581820","0;26111562634","0;99933274","FALSE"
"e89d2ed570f4b08b2c30248c37c262d8","e89d2ed570f4b08b2c30248c37c262d8"," 0;1907323835","0;23249913"," 0;8203574091","0;41201238783","0;99933274","FALSE"
"e42fd068d4fb4848fcc42fc81deeaa6a","e42fd068d4fb4848fcc42fc81deeaa6a"," 0;3675331732","0;25641928"," 1;4333289189","0;15176386130","0;99933274","FALSE"
"611b7f9cd5c4491a90a2089afbeb7620","611b7f9cd5c4491a90a2089afbeb7620","-0;7307718429","0;35463530","-2;0606291392","0;03933843461","0;82857192","FALSE"
"658b95690306493ae958fef79023578d","658b95690306493ae958fef79023578d","-0;0859110631","0;27398404","-0;3135622953","0;75385350016","0;99933274","FALSE"
"a93d53a65433079a855d6415a148181d","a93d53a65433079a855d6415a148181d"," 0;4762429187","0;20976300"," 2;2703857682","0;02318418722","0;68037375","FALSE"
"96397427daa0bf67b17d2a72a118b3bf","96397427daa0bf67b17d2a72a118b3bf","-0;2516002071","0;26007730","-0;9674054756","0;33334137386","0;99933274","FALSE"
"949b96e29d9d3d67f866b455e9465d0c","949b96e29d9d3d67f866b455e9465d0c"," 0;1034934395","0;36981038"," 0;2798554215","0;77958842954","0;99933274","FALSE"
"43523c649f012566f8de1ef63833b100","43523c649f012566f8de1ef63833b100"," 0;1127684178","0;33411385"," 0;3375149408","0;73572875107","0;99933274","FALSE"
"4014f73af7c6f0ef61e737d1f41a1e47","4014f73af7c6f0ef61e737d1f41a1e47","-0;1531196001","0;29294180","-0;5226963109","0;60118560586","0;99933274","FALSE"
"8bd2cd707254d825f4c2fe78db32588c","8bd2cd707254d825f4c2fe78db32588c","-0;2284176978","0;40001514","-0;5710226290","0;56798430359","0;99933274","FALSE"
"7f99c5e52504f31ff61be2c2d5cdd3b7","7f99c5e52504f31ff61be2c2d5cdd3b7","-0;1561373351","0;24534215","-0;6364064734","0;52451152274","0;99933274","FALSE"
"4fe7b5ef47d04596846ebe12ebf22ac2","4fe7b5ef47d04596846ebe12ebf22ac2","-0;1610486605","0;42086851","-0;3826579040","0;70197343072","0;99933274","FALSE"
"1be30b15f8ad5265c0c7effc07352145","1be30b15f8ad5265c0c7effc07352145","-0;5294555190","0;57764718","-0;9165725009","0;35936669975","0;99933274","FALSE"
"0b1c6513335076fb633530a3e04a8d43","0b1c6513335076fb633530a3e04a8d43","-0;7750473964","0;22487728","-3;4465348463","0;00056782533","0;10077548","FALSE"
"e53b7980ac22740d8a6b27f3d7a1f83e","e53b7980ac22740d8a6b27f3d7a1f83e","-0;6340901802","0;33241434","-1;9075295331","0;05645205041","0;91998836","FALSE"
"99afe9dea6c99dee450e431fbe35b1c3","99afe9dea6c99dee450e431fbe35b1c3"," 0;0090574661","0;40609960"," 0;0223035580","0;98220581074","0;99933274","FALSE"
"c82d60810957da740c2a493876c62602","c82d60810957da740c2a493876c62602","-0;0882909068","0;43730367","-0;2018983886","0;83999616185","0;99933274","FALSE"
"7542e0ca87a3171739c651f3bf5cb015","7542e0ca87a3171739c651f3bf5cb015"," 0;2511346518","0;30579772"," 0;8212443621","0;41150709226","0;99933274","FALSE"
"ac5a5c88bfd116843df7122b4e229bb3","ac5a5c88bfd116843df7122b4e229bb3"," 0;0200600164","0;32232673"," 0;0622350387","0;95037565971","0;99933274","FALSE"
"68618d5a7182d9261ccfb928b45bf67c","68618d5a7182d9261ccfb928b45bf67c"," 0;3325012559","0;28098658"," 1;1833350097","0;23667640303","0;99933274","FALSE"
"7f52e573a3f60437ee6c8e8ea9fc3b55","7f52e573a3f60437ee6c8e8ea9fc3b55"," 0;0051767538","0;21325993"," 0;0242743851","0;98063374486","0;99933274","FALSE"
"9809d3daf862e4a237304d3ed231252a","9809d3daf862e4a237304d3ed231252a"," 0;0969190620","0;38029116"," 0;2548548889","0;79883517937","0;99933274","FALSE"
"f52cf920fa91bc819e68978479642da7","f52cf920fa91bc819e68978479642da7"," 0;2708380769","0;34997456"," 0;7738793188","0;43900216070","0;99933274","FALSE"
"10393173a0443dd21ca4de1ef52b931e","10393173a0443dd21ca4de1ef52b931e"," 0;2943440440","0;34837032"," 0;8449171161","0;39815711730","0;99933274","FALSE"
"052f0a09f6b5d0f590cb4215f67088fd","052f0a09f6b5d0f590cb4215f67088fd","-0;2830982505","0;31829616","-0;8894177417","0;37377861346","0;99933274","FALSE"
"2881d85eb601d6e0f738b690e42613e7","2881d85eb601d6e0f738b690e42613e7","-0;3319833749","0;32933284","-1;0080481906","0;31343132792","0;99933274","FALSE"
"c45c75ba111a5ca2145376e5c1992feb","c45c75ba111a5ca2145376e5c1992feb"," 0;1411764903","0;21714191"," 0;6501577251","0;51559034514","0;99933274","FALSE"
"b0dc86484273a29a0db215b26bef911b","b0dc86484273a29a0db215b26bef911b"," 0;0816576732","0;23628218"," 0;3455938663","0;72964795626","0;99933274","FALSE"
"3c3e7b1630fda62d130ffeb5170e053f","3c3e7b1630fda62d130ffeb5170e053f"," 0;1877719200","0;41385728"," 0;4537117707","0;65003629384","0;99933274","FALSE"
"3d8d003144cb5f0a8e146674aaa5e35e","3d8d003144cb5f0a8e146674aaa5e35e","-0;1242127778","0;24660796","-0;5036851990","0;61448261092","0;99933274","FALSE"
"38ba7660069b1696ed03889d20e69a70","38ba7660069b1696ed03889d20e69a70","-0;4427376722","0;17578675","-2;5186065980","0;01178202138","0;49899538","FALSE"
