ID	padj	R2	method
c5ccea3404c481e8a7624c96c0b8edd3	1	-0.082	Spearman
c4be1a4c92a9478579489c2460e0c9d2	1	-0.088	Spearman
b8994040f5a9e88a6f79465d0ef382d7	1	0.086	Spearman
7ef999a1062f09397103826f84abca7d	1	-0.086	Spearman
689cd625db2516fd32d425531224317b	1	-0.093	Spearman
60f3f500eddf6cb778114772c6ef8f50	1	-0.088	Spearman
2b81681fd1dafaed6e60faca124282c3	1	0.091	Spearman
b8ce46ebf93f4a972f01ea435bc74814	1	0.086	Spearman
9b7787d5bd9878c7ebdbe2c02fdd1b00	1	-0.088	Spearman
91e07ecbdf2bce1a95b052af020e00e9	1	-0.088	Spearman
7ee68598607fbfe550689e8408e8fe2e	1	-0.088	Spearman
73af6572f66af2ed6904ea1b5091bdb4	1	-0.086	Spearman
6b92e87209c00ebd9913d29b91a41392	1	-0.088	Spearman
5d5152e8593038745c657f6043c6badb	1	-0.086	Spearman
292d0b081a9a2b58a7d6263c8458d6ee	1	-0.088	Spearman
86413cfcca564324fbe15f5b5292519b	1	-0.086	Spearman
80107e2014b583faec1d046bcb1ca7f5	1	-0.088	Spearman
7b17029070189baa1db86234d3a6ae4e	1	-0.091	Spearman
7477d7a6f953a701510cdf4a3078871b	1	0.084	Spearman
6ee68a7962ed4dc866e801c4fad931eb	1	-0.088	Spearman
57da28b4841d4dd23b320d3faeb1742c	1	-0.084	Spearman
53d8cee54ccfc402b828f6d854242424	1	-0.097	Spearman
1c91f67c19fc362b767c850bb7b5580f	1	-0.088	Spearman
fd43d6caf52c01e0932b28bd6f909bcd	1	-0.084	Spearman
db55ba4d942a49be19f676baaaed42f8	1	-0.088	Spearman
cda487e061b2e8fb91045aa13e9abc26	1	0.086	Spearman
8f2ae56cb00ce37f9ee4e0a99be8a962	1	-0.084	Spearman
78252d0974a6a65c72185c6cfdfe63a2	1	-0.086	Spearman
6e07e5c468eb91cac70964ed10ed8da4	1	-0.088	Spearman
3015b97fbadff670d63716e1225d5d77	1	-0.084	Spearman
0f4933969649805fff9cd47b326018ff	1	0.088	Spearman
0947660d6cc61a40db029181330e3cee	1	-0.088	Spearman
004852195e450fc2391c67efd48f2f33	1	-0.088	Spearman
e8cb208e7a99055008a82d4ef1f5ce3d	1	0.086	Spearman
c6fa41863e087d1fe6e0a35a0f7d95f3	1	-0.088	Spearman
b3148b2a65726c4bb698103277bf01ac	1	0.086	Spearman
8fe5b6312f28adc76a6080da4e46172e	1	-0.086	Spearman
2cfa67b587568a491ee1352eba0875fe	1	-0.086	Spearman
0c82800b646bfc0edc9dde04b87d1770	1	-0.088	Spearman
d24903863558e8fadfe511b5c3788e55	1	-0.088	Spearman
cfdd221ce23f20fcebd6816272b337aa	1	-0.088	Spearman
c40f29ee63930d00d6de9bbfface0cd0	1	-0.088	Spearman
bcc79a693367967c9c8c0b24c95c19f2	1	-0.091	Spearman
bbcec2d6cd472e1f894719672e8585fa	1	-0.088	Spearman
8343d43915f32c4108f1c1f2a8926f9b	1	-0.088	Spearman
792f2fce572c7ff84ba555cf5d080515	1	-0.082	Spearman
7920492890b0675da0ef905b0bd85fa5	1	-0.088	Spearman
725894d04dc8c2581d10e64c53032ce2	1	0.086	Spearman
6dd0ca2c67fd3ea2f9a82a329262b9d4	1	-0.088	Spearman
67da45e55e0d383ba568dfca079c6fc1	1	-0.084	Spearman
674940ba67ee1ac23ac91711962fb103	1	-0.084	Spearman
453a4e94574daa63269040de6028af77	1	-0.086	Spearman
0b50f7966431f420af691409b01b81a1	1	-0.088	Spearman
f41755310bc830a9da295d3dc0d52de6	1	-0.088	Spearman
e2a5d3e03e9c18f8789a73a8e3d74ca0	1	-0.080	Spearman
e14eefbfc79fc0e5360db2120cb3a9ae	1	0.088	Spearman
d706b7cd7a4f0825d329f8c5bef7af35	1	0.084	Spearman
d1fe3f7df8fe4baac20cc058d491cc9e	1	0.091	Spearman
9bb8eef39526d8dc669505794d023d71	1	0.086	Spearman
967cc9ec36d63ae72d0ed07f2ffb6782	1	0.086	Spearman
93eedff3c51a92979b7e0e3d09b4f736	1	-0.088	Spearman
72ccb80a02c309b761a183d90b013757	1	-0.088	Spearman
6a29be087f3bef324a0738b50789aad4	1	-0.088	Spearman
4b339b8b48673f602f337ce89ccdc803	1	-0.086	Spearman
fce963e5c03b247786dd6ebfdc90d4c9	1	-0.086	Spearman
dcf7f49bca21a163196b72a5a968a463	1	-0.086	Spearman
d81cdbaa7eb5e29c8a0a8c4cbe639f1f	1	-0.086	Spearman
86ce5679fdba67c0c38d42f45761489d	1	-0.088	Spearman
7d8673ec23fd21b152510f20c553616f	1	-0.091	Spearman
04a93b99fd7eba4924f6f878d1c0a0c1	1	0.086	Spearman
ef93958230ebc3c015d6ccff5b64e559	1	-0.091	Spearman
d6c625a36d3891a2ff6138a19f4399cc	1	-0.086	Spearman
c2764b2e1517cabfd90a5cac94394b56	1	0.088	Spearman
8785e51e5247d7cee51748d082d344e7	1	0.086	Spearman
64998c2e6d70d73baf31a9d56d09c0c4	1	-0.086	Spearman
4131109ad63c7f9f9b1794252afe3fc3	1	-0.091	Spearman
1845f2d3610e72b8598ce672f28d9de4	1	-0.082	Spearman
0a859c590216d53520a8d96c51c610c3	1	-0.082	Spearman
8efffbae180340697c979222d81f1b3e	1	-0.082	Spearman
74c3cb887e5cf8ad39124804ac46df6c	1	-0.088	Spearman
62a992b2bfd78056374ccb6adcd4d80a	1	0.088	Spearman
5e8918c0274ad388b9c7caba8c958108	1	-0.086	Spearman
39d0befac8f67b26a43a56ec618be18d	1	-0.086	Spearman
15a661c9bac244920fa8b2027ad9ff65	1	-0.084	Spearman
0a7dccd640f53aeb41557705c14b6933	1	0.091	Spearman
cf177197181b35784804501b0dc275a7	1	0.086	Spearman
8295d50d1de08683f788c6fc57d467d2	1	-0.091	Spearman
6e75478a727eeda4eb5f83c3e51c32f4	1	-0.088	Spearman
60352f5fce1a540ff5f361d484d667cd	1	-0.086	Spearman
4d5e42eca037d31c8ea14bd4b1041ceb	1	-0.084	Spearman
1b51d74030ae9693afe211d0eb94f2ab	1	-0.088	Spearman
0dc934052e3ef5f255e2872e133a18fa	1	0.088	Spearman
04992aadfecec1a3ef552ba67c238128	1	0.084	Spearman
ea066628d2c7c8e76ad74b357d320462	1	-0.093	Spearman
b02832d2885cc15f2d527e5196240109	1	-0.088	Spearman
972ad70372a7f2ebe11ba110f61380f0	1	-0.080	Spearman
7a6f374c3cd29a004c96dcb6d528aa32	1	-0.082	Spearman
53870fcd313d6422afc424cb8c94bdba	1	-0.091	Spearman
e3b56b6cee44990ab2c539b310229350	1	-0.082	Spearman
ab98fb1bd71e5d62c4ce5581b43dba6f	1	-0.084	Spearman
a9e29dca0a31a46e4aeeec32e2fd8fdb	1	-0.086	Spearman
a99b7b1835cb6f4fb1d5e4b25de8b399	1	0.084	Spearman
86e84d5982e7a5285580086c52cae337	1	-0.082	Spearman
81eb4c04a9694c9febecf4cc0bdab309	1	0.088	Spearman
6b4ff0d57eedbf7fd156709c1d521577	1	-0.088	Spearman
3bfe801406c8885129d3ff7c01733f75	1	-0.088	Spearman
383cd1ecc9d1eefa6362cb2b41af83c8	1	-0.086	Spearman
2fc0ed839b0c3b771fe51b4aec0b4b14	1	0.086	Spearman
0834cfc57a82091c9ff4da0c46770705	1	-0.088	Spearman
0181d637a1744a04ab947bb23f009557	1	-0.086	Spearman
e889fd5b8834d45550c651eb4b870dfd	1	-0.086	Spearman
e51d5eddf4517194a317a2989ed08785	1	-0.082	Spearman
d7b30a6c03b02446f54b7d3d715348ad	1	0.082	Spearman
a884f1c2db25720b4371bbf93eb963d7	1	-0.082	Spearman
a517484f77b3fbad19da288b23433880	1	-0.084	Spearman
9249342b819acdb416aa901764a6050b	1	-0.080	Spearman
479d845f93bf8309acd82193b85b70d8	1	-0.088	Spearman
438290c1c536f896afad4e7d9c121784	1	0.088	Spearman
2eb6d0d838dcb013fb60ea167d02a288	1	0.077	Spearman
19a87cff1148b3ff43b876c9962f8048	1	0.086	Spearman
e954e7a4d18add18d516adc796088b01	1	-0.082	Spearman
c0ba7bf97a6b721440d21926c4dc34d0	1	-0.084	Spearman
8bd2cd707254d825f4c2fe78db32588c	1	-0.082	Spearman
7eb4a5b0e3016289182dcbff13fb20af	1	0.086	Spearman
6636e77de6b91031d1886944f3035282	1	-0.080	Spearman
497730fb437098622afc101cebb5c0ad	1	-0.082	Spearman
46985a846635ac097c332191533ebe0b	1	-0.086	Spearman
0c2876516697b48c935a491c4f614506	1	-0.082	Spearman
aec9c2753a7c102f6fb8fd21fb2bc2f3	1	-0.086	Spearman
6df68fd72668c784cd8bdd07a130a94a	1	-0.088	Spearman
4f60174eb05b8d01fc09034d9bb18918	1	-0.080	Spearman
472d2d18e930aec7fc41731afdd6559f	1	-0.084	Spearman
2cc02a434e3cf748ab3ba4c387b7fe55	1	-0.086	Spearman
ff69f653a1b155fc82f76b6e3b571d3d	1	-0.088	Spearman
f67589a9f507118ce13454f7e736c900	1	0.086	Spearman
f4d8a531a207ea148cc88cb996b45493	1	-0.082	Spearman
ca4b1247cd991855a24ee0431b499ad6	1	-0.086	Spearman
a6c9464ec76a935462e8d6a0b5130313	1	-0.084	Spearman
47751dbf5f35e66684a1019c79d1ae56	1	0.082	Spearman
3cc512739e183b4c1918212f61a06a8f	1	-0.088	Spearman
37e610be5d240123a6490dacca16618e	1	0.084	Spearman
275fffc814ea6140cd3e54f1f2869e72	1	-0.088	Spearman
c89b6954e93b7316b40cae0e7571cf2c	1	-0.088	Spearman
bddceef2b6813f235da6b41fae2d84c3	1	-0.088	Spearman
6f3d17ecaf55aa8963a4884862914540	1	-0.082	Spearman
4b98f2f225dec340ab7b4c2bd7e91739	1	-0.077	Spearman
3cc5b4c7a5e12420e3c23c5b39bd9fda	1	-0.082	Spearman
022d80a84eab6bec9151e73b3ec71040	1	-0.082	Spearman
fcd5e64af9be3d16d03f206d9845160e	1	-0.088	Spearman
dbaa2be4daa5f1572a4d26d7b4c87213	1	0.084	Spearman
a99c8482e2a8432d659de9855bb078e7	1	-0.082	Spearman
97c834fff661da16497777cd0dd0c104	1	-0.088	Spearman
fb55afd140a27e8911e6dc705e4a1670	1	-0.084	Spearman
f45308d4a82c46c3530b119867024c05	1	-0.082	Spearman
c66a1bf967e00402697d2f0a48862eaa	1	-0.082	Spearman
a4d51b92e8dd82551df70ef8e9e07ea4	1	0.080	Spearman
9cbcf8d7de2106c2710612cdd54b6f60	1	-0.080	Spearman
878e56eaa8661adca1d26322bd1cbc31	1	-0.088	Spearman
7cd5548e91c12155c1d1466e0caf791e	1	-0.088	Spearman
633d180c3cc87ba78a5e6605d8c9a3d3	1	-0.082	Spearman
59d07467d8c5a6d06e336a52ab6d69e3	1	0.082	Spearman
57e45e1a4cca36765103a43cbea312a1	1	-0.086	Spearman
5571d8842ad8d04452edd2e57b59d794	1	-0.084	Spearman
167a3a3ac27a8f89efcc864a4c25d8e6	1	0.086	Spearman
eb4ae99ae0311535163bba970294ddcd	1	-0.088	Spearman
db46425b8c872e9058f857f80def3422	1	-0.088	Spearman
c0def10eb00c7a00f311625a3ef2271c	1	-0.082	Spearman
bd72d79ae0630863a5ecb13a24ed9ebe	1	-0.082	Spearman
73594c44f2dcb5bbcf25a98b5c6b4531	1	-0.086	Spearman
f64ab59e98a0a8751b365a80bc4d1c07	1	-0.082	Spearman
b46dc684cde37780a4e63654042ad5cb	1	-0.082	Spearman
58a8d67355b22b834bcc14126eb0d9bb	1	-0.091	Spearman
1d0d5d912f512dff73cdc59d5fbe439a	1	-0.082	Spearman
00302fa1f841da5a81ad09be76ca7c3f	1	-0.084	Spearman
e27cdff41a9046b370e6b2dc1f4fdcf0	1	-0.080	Spearman
c827fa25ee0df48c02ed0668f7b2c2d8	1	-0.080	Spearman
c6f1eb39a3f8f942cc0a88342da81c8b	1	-0.086	Spearman
a2a196d902eff3f9f201711d7f764c84	1	-0.082	Spearman
952d51a93b55d81d3d6c11ef6fe7ea50	1	-0.086	Spearman
933aecc0799b8b17db55438939702eb7	1	-0.088	Spearman
8681f2155834464e80a4c7ff371b5ab2	1	-0.088	Spearman
7d41eb733585e4fc3e74655fdfb6e450	1	-0.082	Spearman
478ba6429bfcb24558e63c92d1120b55	1	-0.088	Spearman
47443ebff870b14ba32f4bd31de6e04b	1	-0.080	Spearman
31ba23dad4afc372e84cc9cd01f3dbb5	1	-0.084	Spearman
17b120c1afd47e5df0e931dcd0e9d377	1	-0.086	Spearman
0f6143a2ac559b627ec43ce9259ed296	1	-0.084	Spearman
e64f8ef1a4b53c64ad2d0030908ac885	1	0.084	Spearman
c7a675502035cf5b4addcc34e63ba6e7	1	-0.082	Spearman
b7ab01e5a13a872ade36fe6ce1501787	1	-0.086	Spearman
ac5ec38b7c55d53e9333ff12f4fd8a06	1	-0.082	Spearman
96ef9b25c43907adb87bbe48ede96a9e	1	-0.084	Spearman
65781529afef9f63feddd016ea0bb1d3	1	-0.086	Spearman
e023e49578f960840e4866b90663c61d	1	-0.082	Spearman
9e50e90c9a300102650e2efc4d620563	1	0.082	Spearman
8ce966f952e89b8e5022dd0bfe45e2d0	1	-0.082	Spearman
549fdfcc946870df5e2e338a66cf24e9	1	-0.077	Spearman
4014f73af7c6f0ef61e737d1f41a1e47	1	-0.080	Spearman
3139e9221c8f63f4ccbf2566735aeeff	1	-0.077	Spearman
25647b4cf2b0724f84da788bf243527a	1	-0.082	Spearman
157016f9664181df30d1f54eb29b654f	1	-0.082	Spearman
eb70e897efe93f514540be40b256029f	1	-0.080	Spearman
ea16457bbcd422f451050122dc072241	1	-0.091	Spearman
ceedec3fcefe69127eb7ecde17b51810	1	-0.084	Spearman
c35143e56c0c75fc361205a2ced3acc4	1	-0.080	Spearman
c0516f3337dc24ca9f1f60f6045c2045	1	-0.082	Spearman
ac8234d05394debc4da51b32c6ca34df	1	-0.080	Spearman
9d822948f8cdabe69bed166938be7378	1	-0.082	Spearman
237277b13ce2db74f21b3ad69156e791	1	-0.086	Spearman
fb03d40cd446618747e4cff25e3ee747	1	-0.082	Spearman
b2178f8dfd09a5260bfe97a91cb2a67b	1	-0.077	Spearman
8ac8160575b3c6b7078cdd817f616b8f	1	-0.077	Spearman
01b3a8ddaf7029d66ccaf0e5769c0841	1	-0.086	Spearman
d8f40662e64d4d17cd6800f772b9ff01	1	0.082	Spearman
d7965730b44a4b118bc2a49e51491978	1	-0.084	Spearman
b50a79bd79abddfc0efb53abd5b1d87e	1	0.082	Spearman
5abb44e90207141196403ab2a81bd6e7	1	-0.088	Spearman
35cbdf49a0fa17f18c749faa5d9a2571	1	0.084	Spearman
f4bf80b8062316bf1b219481730cc71e	1	-0.077	Spearman
e20732ebabba0e874b14d754d1cc6cf9	1	-0.080	Spearman
c7b69ff9f32b844afba2b05dce3cfb3a	1	-0.080	Spearman
b18fc6c3ac5ff5317e3c42eccdb79818	1	-0.086	Spearman
989ff1f2f5ff5653aff8bd1b91ba897a	1	-0.084	Spearman
4c232e6a6ce1a25b8289c2dedd751b26	1	-0.088	Spearman
47ea77f176ce2eeddec15909ee793753	1	-0.082	Spearman
10393173a0443dd21ca4de1ef52b931e	1	0.084	Spearman
9ed1f25f7f3a02c1e58a1b68b237cb9f	1	0.082	Spearman
8eaac60fbd23ce35c823f529c304bb1f	1	-0.077	Spearman
87ae8cfa4bcf914c5120592320cf249b	1	0.077	Spearman
84835edf708cc7260ee22f59878c9cbf	1	0.080	Spearman
76abc1303d2a42be3ab05bbe820b1f54	1	-0.082	Spearman
52b513f680f1e64548790339a2c20020	1	-0.084	Spearman
29c4263cc4977a605364f02143f79389	1	-0.080	Spearman
20836e11899df91b80192a744e2bb7a4	1	-0.082	Spearman
1f063abda77163a950d78201cda5f44d	1	-0.084	Spearman
1eebc75a92fbff44088ad963c3db38b5	1	-0.080	Spearman
e81d663066e43dfcc6ea3744a1ee82b2	1	-0.080	Spearman
af22cc85b7940603d09d66b83a5f1702	1	-0.077	Spearman
a5308f6cd1d346c560d097612d97588e	1	-0.077	Spearman
895403954f209f58a0bacf2fcdd76696	1	-0.082	Spearman
58c56d60ff07579e9426642e8edf3c2f	1	0.080	Spearman
363b8445666814f1e611dda42a2ec42e	1	0.084	Spearman
2073f17aeec721e298ac2398db91293b	1	-0.084	Spearman
0066fe795883e9a1690a968ff491cc9c	1	-0.082	Spearman
f5a86bb6bad1327fd3666de60ae0bfdf	1	-0.080	Spearman
f32dfd3d03153e1e9afa38b30dc61c08	1	-0.082	Spearman
b6c49c3218e534798be6ac806b5987e6	1	-0.077	Spearman
a5020426c80933bfc21106fd04caa794	1	-0.082	Spearman
1ab5d8c96292b9ea8b6ccfe003550efe	1	-0.075	Spearman
a41b5315e91281e3dda4c7eac05ad571	1	0.080	Spearman
a0a141dd7c2bdfdc41d232f514ed76cb	1	-0.086	Spearman
6ede203566e7325b08e10bff1b35fdba	1	-0.082	Spearman
60c60e7ab966cb4b4a9301d54972cb47	1	-0.082	Spearman
58554f3deed53bb51f9ddcf18714ed86	1	-0.082	Spearman
53963794c58da81987da8c78ddfcbbc2	1	-0.088	Spearman
43ca952a2f0bbd028632169afaa2d36c	1	-0.084	Spearman
37e4ea2439030a4e28266e17caebf1fd	1	-0.077	Spearman
348d23109c91d0bbf30170e189680ab6	1	-0.080	Spearman
141cc39b76451c0dcd2bc220b8fe9e1b	1	-0.086	Spearman
07265506f56410b68c8c8d6b41e23c4d	1	-0.082	Spearman
eefd62544e4e1de04197db3b1b1bb168	1	-0.077	Spearman
c5aff64cd8647566da4c56b4ece0079d	1	-0.073	Spearman
c0716caf4327ac616747dfb0cc27ed7d	1	-0.080	Spearman
4e4cf3ab503161c759bea2604f1c67b2	1	-0.082	Spearman
fc6283ebaba87d31a1807ec0a25159fb	1	-0.082	Spearman
e3ff3375fbdeffa3aa2e70566a7b4a62	1	-0.080	Spearman
cffe65867696e3af70a4dbf5bd9d6996	1	0.075	Spearman
cff0924ac30c11d33ee3fdf2b6a52b6a	1	-0.082	Spearman
b39bc8a0d7a03e3846d347598eb9c96c	1	-0.086	Spearman
a5a00a5dfcb501650e534180c20d2a55	1	0.082	Spearman
84dc92d6d60b53c69d02b3b9b5fb08cd	1	-0.082	Spearman
36cf55831a1631f071cab55654f7316a	1	-0.082	Spearman
12e1efb53efba46f38486c5eaf242f66	1	-0.086	Spearman
0ed9f196878e8832ca49df1ebdd62fed	1	-0.086	Spearman
c7a6d10ab27f2b95872efff52a3bcfd5	1	-0.082	Spearman
bad36048553b5ab55dcc3b7f29c3c9fd	1	-0.084	Spearman
7ddd39351dc182cdc061d1515a6f3a98	1	-0.080	Spearman
7cdf8cc6b077dc238dca7fa4cac51668	1	-0.080	Spearman
698453b854fd14262ab44ab515dcae5c	1	-0.080	Spearman
66956eb9b62abcb4ab8e1691dae8ccd9	1	0.075	Spearman
6373de415702168532a5edbed32fe170	1	-0.084	Spearman
57c0e89192d4531715a46ace0d5f7d6b	1	-0.082	Spearman
3726197c2752b53ab40560feda10ff52	1	-0.082	Spearman
0b71fbf2702679d24eb46d1a27f943e3	1	-0.075	Spearman
865635f2b5496edbe425d7d5e23c8d4a	1	-0.080	Spearman
83d8a794ea431f98637f6f2f02fbcf0d	1	-0.077	Spearman
65ad559709b36c9897d83eaa1b611eaf	1	0.077	Spearman
648065772e3c508674681348644ecc5f	1	0.080	Spearman
4e74b3a118c0cbff20b956f8cf8c2bd7	1	-0.082	Spearman
90ec9a3509ff4d3ce5ca7f7414efa328	1	-0.080	Spearman
855f64b88a9db8709a4738533599dacf	1	-0.084	Spearman
2b5716522f190b78e378e8673b17bb1f	1	-0.082	Spearman
0e3d915bcc8a716632eac92d8cb185b3	1	-0.077	Spearman
88b52c7e2874af5955c1ae3f1ce40ba6	1	-0.086	Spearman
7f72c8a36cdd15800455e219218afca2	1	0.077	Spearman
64872a964e262f54ea8dc607dca90a9d	1	-0.080	Spearman
500ce60fd41cdd90c075abdd8dd6c93c	1	-0.082	Spearman
3be45cf793d6e2db025ee8febe7e5714	1	-0.080	Spearman
35fbee5972298a0639c0e24e67868e41	1	0.080	Spearman
0aeb3dd2d812995e72004d3d6bd959a4	1	-0.080	Spearman
e9f9037db76f8ceaefdc62dd0e273a5f	1	0.082	Spearman
d9e5d015e768efb070c23c79434b3958	1	-0.080	Spearman
ae38a577008fc3ac3eeb8371770cd1b0	1	0.082	Spearman
a2a2bec3bf41d2ef7c6608a2608cd428	1	-0.075	Spearman
97bc1d12f40987ea7cfcf9e75969ab8d	1	-0.077	Spearman
6b52e3b2d1ca80acf384eb2ef33b9f09	1	-0.080	Spearman
53266d68c348a1a7d7687eca4fd8d647	1	-0.080	Spearman
22216f93a2715971c5ed9dbef8bbd45c	1	0.077	Spearman
0936fb4e71c0c3d0c1d734ce09d5fb77	1	-0.077	Spearman
85a237ec5f207b96a46cfd67b3eb05a2	1	-0.077	Spearman
5b8bbafe16f5371ba854764918a30368	1	-0.084	Spearman
3afc13c346e139037ef4512606a08194	1	0.084	Spearman
376a6f14c11062067b335f4c57d3da89	1	-0.075	Spearman
32c42cdf88b525e98c88054ce6318867	1	-0.077	Spearman
167faa4d028c4ae6ad8faeec76faf937	1	-0.082	Spearman
0fc6546b8ed4d184be19bab56ad8f3b3	1	-0.086	Spearman
9b15131495220fa78d2c9b6e4e7d4391	1	0.082	Spearman
8a561fb729e59b3766e439265522ffeb	1	-0.080	Spearman
7ec0aa019e29bbb5b7b0032599cf78dd	1	-0.088	Spearman
5140628f2c7f001340d76913ff1ad8d6	1	-0.080	Spearman
3fe63869672330e9efc0063950d897cc	1	-0.082	Spearman
3eb76f76de14c51a5b534fe946166f92	1	-0.077	Spearman
77193eb78f0c57022928b8e93343e189	1	0.077	Spearman
4adb7603611632b99a42d99f9db06d51	1	-0.080	Spearman
b5d2fba4c692025f5ec0fb0eb9141d59	1	-0.077	Spearman
a760682d65387ce08bfa4ebe737c8d87	1	-0.082	Spearman
8eebfe1081cc88e8e025d559bd9f2542	1	-0.082	Spearman
623340b3c1c0e1d359d900aa9c3f2084	1	-0.080	Spearman
07841f83c249a5049ddb6e63a4e1e9a1	1	-0.077	Spearman
ec68b16eb8297cdaca04880857358c5f	1	-0.073	Spearman
c9d2afc5bd7dcccf2b1d4ecbf592f161	1	0.084	Spearman
6ddbd09393ddc3c059d6f453197f8bd7	1	0.073	Spearman
2f63ba6cb0417d98585b6dfb24a3dc54	1	-0.086	Spearman
1380cae05364d1923ab2a951dfd0f72e	1	-0.084	Spearman
0a4d085ed8480ad5a552fe67f47e2ac2	1	-0.080	Spearman
89d01dc2b6046d9aef0c69affc15675d	1	-0.077	Spearman
453594541fb1fc41eccefc4c7709e4ab	1	0.082	Spearman
34c55a8834d65e3768b6b3e96dc2e5d9	1	-0.088	Spearman
ab32433391eaac0482f74b8d0319ed61	1	-0.082	Spearman
94e30104cca38db17a5a3a24104c5f88	1	-0.073	Spearman
82013ba6ec27c1a656ecdd7ae52f0a16	1	-0.073	Spearman
2ebbba48df62ea6837dde9ee9d295ff6	1	0.080	Spearman
db2b12300145e6ef2ef64fd74eddd8eb	1	-0.080	Spearman
c249c24fb80a92c9bc69a6762beff22e	1	-0.071	Spearman
aece1b9c4fdb98e0203af0812b02db43	1	0.080	Spearman
870de92ef8cc0599b45639a83a370351	1	0.084	Spearman
817338dbbe02615d3529b0007cdce2aa	1	-0.080	Spearman
79f2cfffc741f07ad00f1c4b3d1473c6	1	-0.080	Spearman
423db2d0f2f27d9231c8218fdfa4a97e	1	0.077	Spearman
fa932f320f645f0376719ec8fa437502	1	-0.077	Spearman
d2014500e4603112affb3e3592b75d07	1	-0.075	Spearman
7618b84deb2fc2fd7d162b738ebed141	1	0.080	Spearman
4e5d280a7d335f532ec71db3e7ac9800	1	-0.075	Spearman
3e2230483c1547c913371b0068472385	1	-0.084	Spearman
0668037261e6f4b0139e129ee43dbfcd	1	-0.075	Spearman
f95ab114fe16e99bc6f2ff5ee8845071	1	-0.077	Spearman
e0383139e3442884b38990a6c575e8d3	1	0.080	Spearman
cef1c53e3503b671e07e37491f6d9953	1	0.077	Spearman
cedf3eba94d5324fcf2c513d9d5ea65e	1	-0.082	Spearman
813fd776af6730fcceef91bb9b641e9a	1	-0.080	Spearman
45daf1debc271c23125f78180ed58087	1	-0.080	Spearman
f96ffa24ae772e5de1b5f1e9b0f23e80	1	-0.080	Spearman
f8e3f428e1b020687f15d342f153aa6c	1	0.080	Spearman
e165e99fb038f28f0049db4610538372	1	-0.077	Spearman
ccf60a37516a9372a2a32ba8316197bb	1	0.077	Spearman
c06ecdd4c9ebcf594a1339104d361c44	1	-0.077	Spearman
b22e879bd83a93d5afa7164154890bc4	1	-0.080	Spearman
8c7d1532784116f50a1a30692e683143	1	-0.075	Spearman
877068c36063ecf94fac96d4229d3582	1	0.077	Spearman
5ec76d9027e484fe079ce553723d6ee2	1	-0.080	Spearman
11f18f72e699a2b75d96be9a96b044b5	1	0.077	Spearman
0c0b857ebb6ce253f30799f1c959b227	1	0.080	Spearman
edb83957162827bf7068e1ab3cd67255	1	-0.073	Spearman
ea23978393845759f4542ab0173ad842	1	-0.077	Spearman
ddcb4be06c4a7a356c4e53280d6469f6	1	0.077	Spearman
d5ca0077234ad25daef25438fde3664c	1	-0.082	Spearman
a83d5208bdd44a521e3df7ef39722f2e	1	-0.073	Spearman
9e02fa6561abc635e886d564de7717be	1	-0.075	Spearman
38d76ed4e692e8b41531751bc18e9a4a	1	-0.073	Spearman
1e6a76aac876e2db817ab3ff59b2b73f	1	-0.075	Spearman
c159cb4dbe9884f2bc103b3b51b310da	1	-0.075	Spearman
b5c712de519f43ef1f98551e3f713d99	1	-0.080	Spearman
a24d92e2fec7f612fb696663f1c44b7c	1	-0.077	Spearman
70d32cc97f16dea0e427a37bc7916487	1	-0.077	Spearman
0d5262f3c74274c5f182ab96f8734168	1	-0.077	Spearman
026c0b0dd2fc3c0d0c245ab80326ad15	1	-0.073	Spearman
ca4120067cf6bbde47eb8e22d14a6af6	1	0.077	Spearman
523439f3ca49b2071e0289ec4e7f3c40	1	-0.077	Spearman
3c60654d4aab1da2b3a39a73f61a08cc	1	-0.077	Spearman
2dd778387d77ede8d096a10f3893760c	1	-0.073	Spearman
12741fa3609e8e8cbbe4f0399e538793	1	-0.075	Spearman
07b53cc20a27f228a7e00395e82891ad	1	-0.082	Spearman
06a3660c506c4bbf0e6a4b2660ed2ae6	1	-0.075	Spearman
00636261b2c2829ba5630c127adc4251	1	-0.075	Spearman
f52d59bf1a17d059dbf7c1e70992764e	1	-0.080	Spearman
7b05ace08f44898d8f510c03a54e7fc9	1	-0.073	Spearman
60cf823019586b3ff1abea795bc8de65	1	-0.077	Spearman
5cf31f502ddd0eabc3970adcd2a6adb1	1	-0.075	Spearman
3f1d6ed1e12dee5e1e26a4049e86ba49	1	-0.071	Spearman
0943a90a44fc053d7ebb13b4ac83813a	1	0.077	Spearman
f97fa6550acc0406aeee32947c29c424	1	-0.082	Spearman
d27247b8890de4eb04da833a2072efb4	1	-0.077	Spearman
c7b0d38c414a4685d61355a0bf569e4e	1	-0.080	Spearman
9553b467a7f00bfbd306ffc23c9bef3b	1	-0.077	Spearman
7470277287ef11576b7577c7d3fdb7ab	1	-0.075	Spearman
43ef03033832933a68cdd54f58c63390	1	-0.077	Spearman
15feaa02937828462631ef1a1fa7514b	1	-0.077	Spearman
fb2e74eb60976360495a7d524eb5a48a	1	0.077	Spearman
f34d606ba4846337949b09d27df19ad2	1	-0.073	Spearman
ef7abb6bca0a86452a566904a40e4a34	1	-0.071	Spearman
e2cd5fa5ec9511ee822bedb45b839707	1	-0.075	Spearman
caf8d206716c723d98e9977bdd391c3b	1	0.082	Spearman
