"","ID","structural.zero..Healthy.","structural.zero..Infected."
"eaebf631c3d293d3d069699ab5dc01d6","eaebf631c3d293d3d069699ab5dc01d6",0,0
"9b267a9e12e6746c3065a0c3980ea10d","9b267a9e12e6746c3065a0c3980ea10d",0,0
"935b48820f22138e11c5baf5872e678b","935b48820f22138e11c5baf5872e678b",0,0
"91a6158752846b2db24063f06d197b3d","91a6158752846b2db24063f06d197b3d",0,0
"c53858392d8e8b690415a523f04c18ac","c53858392d8e8b690415a523f04c18ac",0,0
"5811a9abcc09b51c525ccad23f30b6b6","5811a9abcc09b51c525ccad23f30b6b6",0,0
"85995af882c077fd96975460fcf810ab","85995af882c077fd96975460fcf810ab",0,0
"b0a3ee1cbb684bd5b4e0f3ea38da3f02","b0a3ee1cbb684bd5b4e0f3ea38da3f02",1,0
"b12379e0f00ececf64a1ae3edc00e2ab","b12379e0f00ececf64a1ae3edc00e2ab",0,0
"746b7a44b756a43daef8a4ce01256f81","746b7a44b756a43daef8a4ce01256f81",0,0
"08a79a5aad2371b5b74098c6903db4d5","08a79a5aad2371b5b74098c6903db4d5",0,0
"121ad6b2921eafb029b4a54e157d4dad","121ad6b2921eafb029b4a54e157d4dad",0,0
"30095612ef4344ade882563ae8283131","30095612ef4344ade882563ae8283131",0,0
"3be45cf793d6e2db025ee8febe7e5714","3be45cf793d6e2db025ee8febe7e5714",0,0
"0a94f650125f10a11c6a63f3b1065355","0a94f650125f10a11c6a63f3b1065355",0,0
"17e9b9a3ffa34c93929bec92e49e4ae4","17e9b9a3ffa34c93929bec92e49e4ae4",0,1
"cf005b33165ad421085f65e662b1fbb1","cf005b33165ad421085f65e662b1fbb1",0,0
"d81cdbaa7eb5e29c8a0a8c4cbe639f1f","d81cdbaa7eb5e29c8a0a8c4cbe639f1f",0,0
"1f69fac988cd0a795274dc9339d7fe38","1f69fac988cd0a795274dc9339d7fe38",0,0
"3d74120b7c093571dbaea4c108a79303","3d74120b7c093571dbaea4c108a79303",0,0
"f69927f7d85ae141199ddf6ebdbf0069","f69927f7d85ae141199ddf6ebdbf0069",0,0
"7954eea1f1de4dafd83349d9f93d5b59","7954eea1f1de4dafd83349d9f93d5b59",0,1
"ca5b59d4c57039c47fa8a50521931309","ca5b59d4c57039c47fa8a50521931309",0,0
"33a6729e4d7669853f2eafbadfd0d28f","33a6729e4d7669853f2eafbadfd0d28f",0,0
"c6c51b36b65d595757de865e9729eb47","c6c51b36b65d595757de865e9729eb47",0,0
"a3430c587a9287163583891bfa40d5a6","a3430c587a9287163583891bfa40d5a6",0,1
"9a1fced6a95c3e0b412504863895d6d1","9a1fced6a95c3e0b412504863895d6d1",0,0
"064bf5eccee609a01f36645eb05fbfca","064bf5eccee609a01f36645eb05fbfca",0,0
"396ba067a0e021ab65a0f7ebb88aecfb","396ba067a0e021ab65a0f7ebb88aecfb",0,0
"9cb9b4a4daf62ef7a1722fb072e41c1b","9cb9b4a4daf62ef7a1722fb072e41c1b",0,0
"bcd42a601bf5c031e73b473e75fb38f4","bcd42a601bf5c031e73b473e75fb38f4",0,0
"a4f15660d08282c468d207eae91058f9","a4f15660d08282c468d207eae91058f9",0,0
"b0befc4b43a8d9ad47dfc5e0290d4ea7","b0befc4b43a8d9ad47dfc5e0290d4ea7",0,0
"5b43d051a18fb4a4a66732283596c17e","5b43d051a18fb4a4a66732283596c17e",0,0
"0bb03127b4b9c2404e927ae572b8d409","0bb03127b4b9c2404e927ae572b8d409",0,0
"3b231c70dbb801d54fa0cde9beed36ca","3b231c70dbb801d54fa0cde9beed36ca",0,0
"cc3ea4a0aaca0bb9bc9ea1d3092efeed","cc3ea4a0aaca0bb9bc9ea1d3092efeed",0,0
"9b68f5820ced9e6e3969367bdfc1ca3e","9b68f5820ced9e6e3969367bdfc1ca3e",0,0
"94eeb6dec413b32df81e38345ad54211","94eeb6dec413b32df81e38345ad54211",0,1
"f4c111354eddcbc86672a7e3ad97b816","f4c111354eddcbc86672a7e3ad97b816",0,0
"dbaa753810241fb8133be15b4fc3e376","dbaa753810241fb8133be15b4fc3e376",0,0
"b4e5692c53aef33575818092a9ed00af","b4e5692c53aef33575818092a9ed00af",0,1
"85a106a9f4ed5fac41bbec7a1b135c98","85a106a9f4ed5fac41bbec7a1b135c98",0,0
"9555b9a094858750598bdc9dadb8c9ea","9555b9a094858750598bdc9dadb8c9ea",0,0
"4515920b64cc2e3e4391f577a01246f8","4515920b64cc2e3e4391f577a01246f8",0,0
"1e771459fc8a676aa75f16a2f8df506f","1e771459fc8a676aa75f16a2f8df506f",0,0
"9fb7493f0e30ebc519e54aaac312d03a","9fb7493f0e30ebc519e54aaac312d03a",0,0
"9ae4425f29c9ce954a0531cc214f8995","9ae4425f29c9ce954a0531cc214f8995",0,0
"9a7ebe4359c63b8e9ce638975cddbb43","9a7ebe4359c63b8e9ce638975cddbb43",0,0
"2e782844c9064309a94ebbc3b18a4ad1","2e782844c9064309a94ebbc3b18a4ad1",0,0
"e05e14046636239585d9a013ccc2c780","e05e14046636239585d9a013ccc2c780",0,0
"38f2b89f7b8d2453eaff14c96394bf03","38f2b89f7b8d2453eaff14c96394bf03",0,0
"9c08dd26f6a7b416c17db9d9c2e69d41","9c08dd26f6a7b416c17db9d9c2e69d41",0,1
"d428cabd1be97b46076a8b71e58055aa","d428cabd1be97b46076a8b71e58055aa",0,0
"e272f07359ee11a6a558e7f73155ca77","e272f07359ee11a6a558e7f73155ca77",0,1
"e64670c5f0c79fbc5134d16ea05e4983","e64670c5f0c79fbc5134d16ea05e4983",0,0
"4b3e306b3b4fa0163b0439e7a54275a8","4b3e306b3b4fa0163b0439e7a54275a8",0,1
"40bcef35fcbc094947bdfc1d79634a40","40bcef35fcbc094947bdfc1d79634a40",0,0
"2a020bb4f7a3e9c8fc58310347777ab6","2a020bb4f7a3e9c8fc58310347777ab6",0,0
"858b6aad8593ca72027697eab870fa68","858b6aad8593ca72027697eab870fa68",0,0
"b23c311f3e2c0761bf0e91fac1ef23b4","b23c311f3e2c0761bf0e91fac1ef23b4",0,0
"e08be95cc6d3d27f862317df25f4acdf","e08be95cc6d3d27f862317df25f4acdf",0,0
"dabe70d38020040d5dc74b193d1b1284","dabe70d38020040d5dc74b193d1b1284",0,0
"3a0fda9aeb72e79c18ba1be7a8198bfc","3a0fda9aeb72e79c18ba1be7a8198bfc",0,0
"bcfc88f3a8cdb5ef30681956feea4cc0","bcfc88f3a8cdb5ef30681956feea4cc0",0,0
"8374d865f816139e5045bf57e377cc9e","8374d865f816139e5045bf57e377cc9e",0,0
"d9e5935c1f3520ed90bbfc26211a095e","d9e5935c1f3520ed90bbfc26211a095e",0,0
"337686291c4a4d58d8474413b091435a","337686291c4a4d58d8474413b091435a",1,0
"b232a976ee9288484ecfe29918d043fc","b232a976ee9288484ecfe29918d043fc",0,0
"ea29054894b91c51eaa8a86296bcce66","ea29054894b91c51eaa8a86296bcce66",0,0
"bfe833b06045bf94524c0d5a54c384e7","bfe833b06045bf94524c0d5a54c384e7",0,0
"c1652123fa03275f18ba5607eac2be9f","c1652123fa03275f18ba5607eac2be9f",0,0
"72392be46f01809853ff57824716415c","72392be46f01809853ff57824716415c",0,0
"d63876745fbef90d0788050232878571","d63876745fbef90d0788050232878571",0,0
"224ed599f551c8d487608c9db2f6f2ec","224ed599f551c8d487608c9db2f6f2ec",0,0
"51d2e2cd73bf6e9fab745a768f9cc9ff","51d2e2cd73bf6e9fab745a768f9cc9ff",0,0
"aef3a08f22142f4351950bcd34f1c886","aef3a08f22142f4351950bcd34f1c886",0,0
"d46233c0a3d9249304041a1cdc055a25","d46233c0a3d9249304041a1cdc055a25",0,0
"d773d87f3a2a6bdf452daeccc82e0cdd","d773d87f3a2a6bdf452daeccc82e0cdd",0,0
"4aa85692ad14f033986797bbbae22581","4aa85692ad14f033986797bbbae22581",0,0
"32cb5c6d68d8e5c4f474fca4b17ac07c","32cb5c6d68d8e5c4f474fca4b17ac07c",0,0
"6f08680eaf16f39cc0305ea8450ef620","6f08680eaf16f39cc0305ea8450ef620",0,0
"fbeb93167393066f8db924ccd37cb6e4","fbeb93167393066f8db924ccd37cb6e4",0,0
"9401bf1d701c62fefa67cacbd087ea59","9401bf1d701c62fefa67cacbd087ea59",0,1
"960f10601f0640eab69bbab9d43fcd09","960f10601f0640eab69bbab9d43fcd09",1,0
"4dfe8b493493e5e9a18a4c3b44653a71","4dfe8b493493e5e9a18a4c3b44653a71",0,0
"73bf2dfcf95177fec3da436a9817f1e3","73bf2dfcf95177fec3da436a9817f1e3",0,0
"5cf31759b487a26e084333ba08da146d","5cf31759b487a26e084333ba08da146d",0,0
"46dafd03c8b024b4bc71831395e1cf76","46dafd03c8b024b4bc71831395e1cf76",0,0
"f922fe24bda317b6b3e05a2c4b4118d3","f922fe24bda317b6b3e05a2c4b4118d3",0,0
"adb4e9587818ec4d869c6cb3f3a54ac4","adb4e9587818ec4d869c6cb3f3a54ac4",0,0
"f7fee7197c9aba76b8cd3415e6060353","f7fee7197c9aba76b8cd3415e6060353",0,0
"2da3895439e468e072a9590196c5232c","2da3895439e468e072a9590196c5232c",0,0
"09dfa3f16a610b2816449743821233d7","09dfa3f16a610b2816449743821233d7",0,0
"b2ad581006e6dedf99a491917aa6c9c8","b2ad581006e6dedf99a491917aa6c9c8",0,1
"5739e46ea96d6952d229538657393906","5739e46ea96d6952d229538657393906",0,0
"3b83fe967c2f7d5c1f333b0048c912f0","3b83fe967c2f7d5c1f333b0048c912f0",0,1
"419c23a267477b2bde0db54f92834658","419c23a267477b2bde0db54f92834658",0,1
"2d96d421f0f94876823c71ef8657eda5","2d96d421f0f94876823c71ef8657eda5",1,0
"594a28c28db336a2c207a6764fe6b539","594a28c28db336a2c207a6764fe6b539",0,0
"86eb7a66afa09254d4e833ff3f0c43c8","86eb7a66afa09254d4e833ff3f0c43c8",0,0
"3345bd2bf165d2b5809f564b356a3e4e","3345bd2bf165d2b5809f564b356a3e4e",0,0
"216bc16a1016a6c9d97bd619c427352a","216bc16a1016a6c9d97bd619c427352a",0,0
"bbd309ab809cd4b4c1032d2dabda989b","bbd309ab809cd4b4c1032d2dabda989b",0,1
"3b316ee384e936c0bfee0dfb7d4b41f2","3b316ee384e936c0bfee0dfb7d4b41f2",0,0
"cb11e1b88acd4ae83dde8ad17115741c","cb11e1b88acd4ae83dde8ad17115741c",0,0
"8ed7eec9c543d7b2fba3dd627585e1fd","8ed7eec9c543d7b2fba3dd627585e1fd",0,0
"59786243d46a65a275eebd80d6b3c4c0","59786243d46a65a275eebd80d6b3c4c0",0,0
"bba457babff8756b57007a1f562e9c3b","bba457babff8756b57007a1f562e9c3b",0,0
"0bc5794ddd464b4c41c46375e8c4290b","0bc5794ddd464b4c41c46375e8c4290b",0,0
"dc93d04c6c5dc4296e51be922d694139","dc93d04c6c5dc4296e51be922d694139",0,0
"ab57e08e91af747df7c8a4a391e39fd5","ab57e08e91af747df7c8a4a391e39fd5",0,0
"274448c7857fe993796efceb9351f9fa","274448c7857fe993796efceb9351f9fa",1,0
"6b7c6bf7b10509177a47e234a2f742d5","6b7c6bf7b10509177a47e234a2f742d5",0,0
"35252beabe642d290261278dd19ddaa4","35252beabe642d290261278dd19ddaa4",0,0
"af36232a85eb08d22c146789a9233cec","af36232a85eb08d22c146789a9233cec",0,0
"76ecbc0b21234c20a8501c72c6252c17","76ecbc0b21234c20a8501c72c6252c17",0,0
"2d2c99cfa88d14267a71251d657be11e","2d2c99cfa88d14267a71251d657be11e",0,0
"3599b299a26968966d8a1d0a2cbcde07","3599b299a26968966d8a1d0a2cbcde07",0,0
"7b60e8d8bb14b52ffc6f9c2ee3d1f808","7b60e8d8bb14b52ffc6f9c2ee3d1f808",0,0
"463c91a7bf798117887396192758b183","463c91a7bf798117887396192758b183",0,0
"7d01f1def806199b432bd6647e531dd1","7d01f1def806199b432bd6647e531dd1",0,0
"60f84dbd36b60a4aea1173bac14c1bec","60f84dbd36b60a4aea1173bac14c1bec",0,0
"78596ea028ae138f6fe45031fbec9a0e","78596ea028ae138f6fe45031fbec9a0e",0,0
"4d8153df9a357e3523769ccd12f7d36b","4d8153df9a357e3523769ccd12f7d36b",0,0
"0007347862927683dfa9de8b1460ce92","0007347862927683dfa9de8b1460ce92",0,0
"8dd044c3bee77a170a7984008cebb5a5","8dd044c3bee77a170a7984008cebb5a5",0,0
"e3e79796db471d7ab73b14d839abcb6d","e3e79796db471d7ab73b14d839abcb6d",0,0
"f1e117170e82cc1bcbe7f60ea640219f","f1e117170e82cc1bcbe7f60ea640219f",0,0
"9c83a90af73af760277f5f3e83180b9b","9c83a90af73af760277f5f3e83180b9b",0,0
"a12865e6d4425a546f1dbf7d536eb6d8","a12865e6d4425a546f1dbf7d536eb6d8",0,0
"9fd5998faeeb1a631ce48f6aa318833d","9fd5998faeeb1a631ce48f6aa318833d",0,1
"8f4b81696d1370a83ec73e5ae4989b2f","8f4b81696d1370a83ec73e5ae4989b2f",0,0
"d44ddfccea63d10305bd1f1ae91fadd4","d44ddfccea63d10305bd1f1ae91fadd4",0,0
"c08f451b1153cc7efb20ae681dc6ec62","c08f451b1153cc7efb20ae681dc6ec62",0,0
"e84b828b9d7275832b0f4de783913b44","e84b828b9d7275832b0f4de783913b44",0,0
"754a738aeee8ee53014d8f3c2ab9325b","754a738aeee8ee53014d8f3c2ab9325b",0,0
"b45db95c25c2c4e3f8477655cfead658","b45db95c25c2c4e3f8477655cfead658",0,1
"5b0d291f3f6d118ffeb2809860d7ea99","5b0d291f3f6d118ffeb2809860d7ea99",0,0
"5a77806568cacec1131c77fa2b8d043c","5a77806568cacec1131c77fa2b8d043c",0,0
"dd57f506304bf6ce2cccc4599c710760","dd57f506304bf6ce2cccc4599c710760",0,0
"4129720fa7f2f16ce2a7ed1deef980aa","4129720fa7f2f16ce2a7ed1deef980aa",0,1
"533bda351ed83f442fe26896a16db902","533bda351ed83f442fe26896a16db902",0,1
"edb9dd1e5d5643d9c8daf6ea59ff97fb","edb9dd1e5d5643d9c8daf6ea59ff97fb",0,0
"0fcc549c93d3c435bfad8c883561a1c6","0fcc549c93d3c435bfad8c883561a1c6",0,0
"dfa47534d677754472b6e25e727e1317","dfa47534d677754472b6e25e727e1317",0,1
"d68415bc11e6bb81a7fd018776f32271","d68415bc11e6bb81a7fd018776f32271",0,0
"4573d0b64f2b16fd9306e9a07eafdc54","4573d0b64f2b16fd9306e9a07eafdc54",1,0
"3de21db83c726a68ac6d80b6d889c830","3de21db83c726a68ac6d80b6d889c830",0,1
"d269a6b76f323043c5b6c3a2ab38bb60","d269a6b76f323043c5b6c3a2ab38bb60",0,0
"eefd62544e4e1de04197db3b1b1bb168","eefd62544e4e1de04197db3b1b1bb168",0,0
"e9642769a98c0cf8cb07e76658a45258","e9642769a98c0cf8cb07e76658a45258",0,0
"dab9c11ef0b796b2f588afbea4c52d41","dab9c11ef0b796b2f588afbea4c52d41",0,0
"b509dc25c08334db004e1df933402728","b509dc25c08334db004e1df933402728",0,0
"b0bffd57f4f53bd79e8f47547df7ca6e","b0bffd57f4f53bd79e8f47547df7ca6e",1,0
"d9f186360b4c0929084f906697b3c638","d9f186360b4c0929084f906697b3c638",0,0
"e2acb94317db957cde0b682454c927d5","e2acb94317db957cde0b682454c927d5",0,1
"9db3c195c70942f027c05cdadba4b1a5","9db3c195c70942f027c05cdadba4b1a5",0,0
"c484af6c807d7250ba1e0ec36b2fe1a1","c484af6c807d7250ba1e0ec36b2fe1a1",1,0
"8de358e2d1fd42b61143d6eed839d2d8","8de358e2d1fd42b61143d6eed839d2d8",0,0
"2ba8fee81b617fd11207d7c2624ce2a4","2ba8fee81b617fd11207d7c2624ce2a4",0,0
"32b1b755456fc8df90721e6a866c8a99","32b1b755456fc8df90721e6a866c8a99",0,0
"d4342ac6800e8a3bb3d2c75242b2f02d","d4342ac6800e8a3bb3d2c75242b2f02d",0,0
"0b55020f4a2fdde734ab59299228cd15","0b55020f4a2fdde734ab59299228cd15",0,1
"ae4261641ec5d10bec219c2e902a91a1","ae4261641ec5d10bec219c2e902a91a1",0,0
"1d0d5d912f512dff73cdc59d5fbe439a","1d0d5d912f512dff73cdc59d5fbe439a",0,0
"d4ca9a54fbbb7d05bf021863d8c56f84","d4ca9a54fbbb7d05bf021863d8c56f84",0,0
"b9299cda54af0f2644ed24b674ec1c3b","b9299cda54af0f2644ed24b674ec1c3b",0,0
"17a344002755d0a2adfbdfa7b4c5ce5d","17a344002755d0a2adfbdfa7b4c5ce5d",0,0
"0b3e0aa4b41d3d90fd6f5201084fce08","0b3e0aa4b41d3d90fd6f5201084fce08",0,0
"777c90a865e5efd9a8918dbe00a72a7a","777c90a865e5efd9a8918dbe00a72a7a",0,0
"00302fa1f841da5a81ad09be76ca7c3f","00302fa1f841da5a81ad09be76ca7c3f",0,0
"c7d1b051f152a6316582e250917e881d","c7d1b051f152a6316582e250917e881d",0,0
"689697e69ccf8576e97a5dadc7228a55","689697e69ccf8576e97a5dadc7228a55",0,0
"08da20204f464ca4fafa98ee9f1873d4","08da20204f464ca4fafa98ee9f1873d4",0,0
"9fda26eccc626f9ebf43d031dea3a997","9fda26eccc626f9ebf43d031dea3a997",0,0
"e1d15e9c994e29b99dc3ed54b7bb9a82","e1d15e9c994e29b99dc3ed54b7bb9a82",0,0
"08bf8db35650acea93b4a92bd7a804a3","08bf8db35650acea93b4a92bd7a804a3",0,0
"967cc9ec36d63ae72d0ed07f2ffb6782","967cc9ec36d63ae72d0ed07f2ffb6782",0,0
"0405df6e8d3677c85bf097dc556ae744","0405df6e8d3677c85bf097dc556ae744",0,0
"b9ddfe04022886ff82df033672f329f9","b9ddfe04022886ff82df033672f329f9",1,0
"90fc7b5e2ab975d8d639430e12aaec4a","90fc7b5e2ab975d8d639430e12aaec4a",0,0
"f6d2852496c5662c70833a780e481ce9","f6d2852496c5662c70833a780e481ce9",0,0
"feebddf6198a76a6fb49a82a2641ce5d","feebddf6198a76a6fb49a82a2641ce5d",0,0
"e2a9771b1677490a70654662fcb952cf","e2a9771b1677490a70654662fcb952cf",0,1
"1a0d702d59054ecdb4b15f68a284c7cb","1a0d702d59054ecdb4b15f68a284c7cb",0,0
"7a1a8d4a8d9e0809f2187687a6aa1ddf","7a1a8d4a8d9e0809f2187687a6aa1ddf",0,0
"e7a4c32ecadd95d57b69b3c47f983c1c","e7a4c32ecadd95d57b69b3c47f983c1c",0,0
"4c03903dc8253da0d623a494dfa9278e","4c03903dc8253da0d623a494dfa9278e",0,0
"c8ecf2995977c3cc1b031114e06ffcf2","c8ecf2995977c3cc1b031114e06ffcf2",0,0
"21a88c60d51d65970fbc22d019887afb","21a88c60d51d65970fbc22d019887afb",0,0
"ed18b05b5479001825c5329109eb2011","ed18b05b5479001825c5329109eb2011",0,0
"c76f83f576500eb855ee771b126df854","c76f83f576500eb855ee771b126df854",0,0
"faa135ee4c1dc0fc7eabaeef1d4ee349","faa135ee4c1dc0fc7eabaeef1d4ee349",1,0
"472b18467248aec1df8f0672312d623e","472b18467248aec1df8f0672312d623e",0,0
"9fa0c94e3e114ad186771591ac016af9","9fa0c94e3e114ad186771591ac016af9",0,0
"ae390f6e486b7a624d5aa147ff3037c4","ae390f6e486b7a624d5aa147ff3037c4",0,0
"447144dc891451a450eb44e3fe34beb1","447144dc891451a450eb44e3fe34beb1",0,0
"77cafc9ce1f58993b25d87e876af13df","77cafc9ce1f58993b25d87e876af13df",0,0
"e309002f48f2079cb08c8dbca2b1081a","e309002f48f2079cb08c8dbca2b1081a",0,0
"ba3d6e92ffa5156d31466e4368f6f3c5","ba3d6e92ffa5156d31466e4368f6f3c5",0,0
"5caea827792cdf6aabe2c21be44f3b05","5caea827792cdf6aabe2c21be44f3b05",0,0
"5a465315e25d46bb1cc71f1a8ae678b2","5a465315e25d46bb1cc71f1a8ae678b2",0,0
"9940912d8ef0545809940e534c6cba7f","9940912d8ef0545809940e534c6cba7f",0,0
"003125fbbb99d118c37e694c70f19297","003125fbbb99d118c37e694c70f19297",0,0
"2b501362628ace91f3a5dfe4a94fe716","2b501362628ace91f3a5dfe4a94fe716",0,0
"275fffc814ea6140cd3e54f1f2869e72","275fffc814ea6140cd3e54f1f2869e72",0,0
"2ce4d566eae8d5eed7df4e8c7e59db47","2ce4d566eae8d5eed7df4e8c7e59db47",0,0
"604e106cb385119472bfd59f88b3fcd8","604e106cb385119472bfd59f88b3fcd8",0,0
"8287cb654d570010517a5e43e9bda7f4","8287cb654d570010517a5e43e9bda7f4",0,1
"5c6ea2a35462f3465b7a43347b075bb1","5c6ea2a35462f3465b7a43347b075bb1",0,1
"65e745a07bfc5f8a542a0032767f136c","65e745a07bfc5f8a542a0032767f136c",0,0
"c6da8771babaf77a50401308f7bb0f60","c6da8771babaf77a50401308f7bb0f60",0,0
"5d623871e5a0cfbb8bba21962d74305f","5d623871e5a0cfbb8bba21962d74305f",0,0
"ca0ae60788cbee0742d0f7c25461aa85","ca0ae60788cbee0742d0f7c25461aa85",0,1
"a94cc4bb460d82db0a44beca52cdf302","a94cc4bb460d82db0a44beca52cdf302",1,0
"917f430f3e5287364bb26f11e9e28af4","917f430f3e5287364bb26f11e9e28af4",0,0
"ee0e7b5985b43cf83f339464f97bc65a","ee0e7b5985b43cf83f339464f97bc65a",0,0
"37a2539e3eb420519d6417974cc125e1","37a2539e3eb420519d6417974cc125e1",0,0
"e76ccd321e94f6336d90382915d996a6","e76ccd321e94f6336d90382915d996a6",0,0
"2cdeee0129b13fbc87459ff9e4ad300a","2cdeee0129b13fbc87459ff9e4ad300a",0,0
"7e8259d6ee850491e449ac2819c6460f","7e8259d6ee850491e449ac2819c6460f",0,0
"45f8a87d2a82a976e5407b85da7bf34d","45f8a87d2a82a976e5407b85da7bf34d",0,0
"fb60d481a433029c140c3c8428eff99e","fb60d481a433029c140c3c8428eff99e",0,0
"c50d5ec7a3eba8976955fde2cda618f7","c50d5ec7a3eba8976955fde2cda618f7",0,0
"7c6b1480e277e8a0ac168e22033d252c","7c6b1480e277e8a0ac168e22033d252c",0,0
"f6275d4ab9b65eb63adf1d242bb70651","f6275d4ab9b65eb63adf1d242bb70651",0,0
"f780bb5e6abd84ff75df84871ac250ff","f780bb5e6abd84ff75df84871ac250ff",0,1
"51bfd3c57056e8b566e740536b194464","51bfd3c57056e8b566e740536b194464",0,0
"551ae6336cc8ae817a5d8da0f7f2af96","551ae6336cc8ae817a5d8da0f7f2af96",0,1
"c5cc52019c831b7946ad99f47bd0a3f7","c5cc52019c831b7946ad99f47bd0a3f7",0,0
"246712e2cef3bf877ba9b13268128a5f","246712e2cef3bf877ba9b13268128a5f",0,0
"cef1c53e3503b671e07e37491f6d9953","cef1c53e3503b671e07e37491f6d9953",0,0
"1c125d2ba6677951b0684360741f21bc","1c125d2ba6677951b0684360741f21bc",0,0
"eaa88997b83291e024e5a9fb01d8c2fb","eaa88997b83291e024e5a9fb01d8c2fb",0,0
"8bf523fec45fc44c79d81359fd98888e","8bf523fec45fc44c79d81359fd98888e",0,0
"e5a91499fb972c3c2726280c1c2aa1ca","e5a91499fb972c3c2726280c1c2aa1ca",0,0
"40131efbd652e81169ad8644776129a1","40131efbd652e81169ad8644776129a1",0,0
"2e3e2c0b725959db463d57248d1f6b62","2e3e2c0b725959db463d57248d1f6b62",0,0
"981bd13a49f9789e2f16b46ade84b971","981bd13a49f9789e2f16b46ade84b971",0,0
"4d8d2ae209b2c796024d51d50773b5c7","4d8d2ae209b2c796024d51d50773b5c7",0,0
"2834ac84e00cab8da252a9ef0b2b64d5","2834ac84e00cab8da252a9ef0b2b64d5",1,0
"b8994040f5a9e88a6f79465d0ef382d7","b8994040f5a9e88a6f79465d0ef382d7",0,0
"211858c13f708719273426c606dc1652","211858c13f708719273426c606dc1652",0,0
"150ae6e656147d9b05117458df45090e","150ae6e656147d9b05117458df45090e",0,0
"39d8864464dd7d529bdad4aea47ec9ff","39d8864464dd7d529bdad4aea47ec9ff",0,0
"72d22d023aa5a9089536c84f28046a5c","72d22d023aa5a9089536c84f28046a5c",0,0
"74ed0f9f5202fb5190b2ea36ce75d0e5","74ed0f9f5202fb5190b2ea36ce75d0e5",0,0
"2da810127b601da299e4ce5b9cc46933","2da810127b601da299e4ce5b9cc46933",0,0
"5cd01df2b69be8498db6946b02b17afd","5cd01df2b69be8498db6946b02b17afd",0,0
"792f2fce572c7ff84ba555cf5d080515","792f2fce572c7ff84ba555cf5d080515",0,0
"f4c53130f8bfe0f67254d373575ee3aa","f4c53130f8bfe0f67254d373575ee3aa",0,0
"9f954376e9d237edd3c90f748d3a1c76","9f954376e9d237edd3c90f748d3a1c76",0,0
"2e8e3950ef3b26896ea8afa5428ccdcc","2e8e3950ef3b26896ea8afa5428ccdcc",0,1
"93ed9ab0bc3f02816571a1c7c8e5b75a","93ed9ab0bc3f02816571a1c7c8e5b75a",0,0
"3d446b3ddbaf8768d570491be9ff3922","3d446b3ddbaf8768d570491be9ff3922",0,1
"7f38d1a3ab40e038afca947a93bbf92a","7f38d1a3ab40e038afca947a93bbf92a",0,0
"73b0335da8c38315058343eeba28dd55","73b0335da8c38315058343eeba28dd55",0,0
"fe3e74cce00fd6067ddf0ea8553b8b75","fe3e74cce00fd6067ddf0ea8553b8b75",1,0
"4da1f2be4aafbb4d4a82f3f38c027603","4da1f2be4aafbb4d4a82f3f38c027603",0,0
"5cc9f870b57695530828bb1d0eb4a48b","5cc9f870b57695530828bb1d0eb4a48b",0,0
"3ae9d67ee6c3d3b0b0d7b9ea4b56ef8c","3ae9d67ee6c3d3b0b0d7b9ea4b56ef8c",0,0
"453907625a629740537a6a2a6be985bb","453907625a629740537a6a2a6be985bb",0,0
"91cfb9eb14a42c00fd7af959a533a354","91cfb9eb14a42c00fd7af959a533a354",0,0
"e57fb3cf26382beeecb4eec577d1b4d8","e57fb3cf26382beeecb4eec577d1b4d8",0,0
"d452d9154f955d41326e9b41c6a08690","d452d9154f955d41326e9b41c6a08690",0,0
"c9a4afd5a006ac3a547dc0c87bebf452","c9a4afd5a006ac3a547dc0c87bebf452",0,0
"f2bd3e53fd35d2ab35e9f0161065d968","f2bd3e53fd35d2ab35e9f0161065d968",1,0
"5535f51016388bb5e4bbed1304ad8cc3","5535f51016388bb5e4bbed1304ad8cc3",0,0
"81a715093540c401e967f3277e3e9ff2","81a715093540c401e967f3277e3e9ff2",0,0
"afec17583f08654b0da7b6c1c6117471","afec17583f08654b0da7b6c1c6117471",0,0
"60b902172a15aad4a7a7ec8b077a312a","60b902172a15aad4a7a7ec8b077a312a",0,0
"4d9ff3fe6aad0b9785d168c8ecd865d2","4d9ff3fe6aad0b9785d168c8ecd865d2",0,0
"a990953103f85ffd3c62b217a0e51512","a990953103f85ffd3c62b217a0e51512",0,0
"df42b16e4113013446ded6955c41e410","df42b16e4113013446ded6955c41e410",0,1
"cb06fc6d189a86edf637578f8d1e8456","cb06fc6d189a86edf637578f8d1e8456",0,0
"7fb6f1246bbd1191b9e8960f870c7a22","7fb6f1246bbd1191b9e8960f870c7a22",0,0
"3327467a7dc75fa0bc5148bfbce8c713","3327467a7dc75fa0bc5148bfbce8c713",0,0
"680a8e8eba9702a7381fa8b97228692c","680a8e8eba9702a7381fa8b97228692c",0,0
"bad5db545a57ad3b2504f4d4ad1aaf99","bad5db545a57ad3b2504f4d4ad1aaf99",0,0
"d1a5833469a7b60c5cc072837c6e1f7a","d1a5833469a7b60c5cc072837c6e1f7a",0,1
"2009f5a41020039f5e5ef711e66b5789","2009f5a41020039f5e5ef711e66b5789",0,0
"0edc49108752c4f72fc3830273d9d9e8","0edc49108752c4f72fc3830273d9d9e8",0,0
"b7d9bc37ebee27f83e09a6b72c170965","b7d9bc37ebee27f83e09a6b72c170965",0,0
